gene_id	Symbol	baseMean.tumor.KO.WT	log2FoldChange.tumor.KO.WT	padj.tumor.KO.WT	gene_biotype	reg_tumor	tpm.Tumor_HDLBP_KO_2	tpm.Tumor_HDLBP_KO_3	tpm.Tumor_HDLBP_KO_4	tpm.Tumor_HDLBP_KO_5	tpm.Tumor_WT_1	tpm.Tumor_WT_2	tpm.Tumor_WT_3	tpm.Tumor_WT_4	tpm.Tumor_WT_5	tpm.Tumor_WT_6	tpm.Tumor_WT_7	tpm.Tumor_WT_8
ENSG00000107890.12	ANKRD26	582.539181295098	1.93121732149462	4.28521102673675e-08	protein_coding	up_tumor	8.73	48.7	56.69	52.68	17.91	11.31	10.87	12.78	13.6	19.5	9.8	21.33
ENSG00000184060.6	ADAP2	37.9573078948634	1.92185786799782	1.47572362808583e-08	protein_coding	up_tumor	10.4	3.7	5.24	2.49	1.27	1.31	1.66	2.01	1.69	1.62	2.45	1.34
ENSG00000140968.6	IRF8	23.626294046142	1.91962510293286	0.0618495200503653	protein_coding	up_tumor	21.93	0.5	8.32	1.18	0.58	2.17	0.67	0.99	2.25	2.94	7.41	4.85
ENSG00000187867.4	PALM3	5.9341901168876	1.91728240209774	0.00395227553009514	protein_coding	up_tumor	0.72	0.63	0.87	0.53	0.5	1.02	0.39	0.09	0.48	0.22	0.48	0.08
ENSG00000104825.12	NFKBIB	744.410922342601	1.91697997641116	6.64268605777899e-08	protein_coding	up_tumor	69.08	51.66	185.49	50.75	34.6	26.85	37.3	37.24	30.86	35.12	32.64	40.61
ENSG00000065621.10	GSTO2	149.897570180283	1.9150665738238	3.4062258498136e-08	protein_coding	up_tumor	11.24	15.88	26.82	13.75	11.21	11.81	7.52	6.14	7.8	7.09	10.34	7.94
ENSG00000160352.11	ZNF714	180.677769057981	1.90915793471645	3.65323240943151e-08	protein_coding	up_tumor	7.6	16.43	36.3	18.9	5.4	3.31	4.44	6.83	4.53	6.9	3.94	7.84
ENSG00000081665.9	ZNF506	61.7759663360495	1.90211028050675	8.07062892964227e-08	protein_coding	up_tumor	10.67	5.17	24.06	7.22	2.8	1.55	1.94	1.95	1.41	2.68	1.82	2.55
ENSG00000141576.10	RNF157	101.898341462671	1.9002959224831	2.70369654256915e-14	protein_coding	up_tumor	6.56	7.32	13.44	7.56	3.46	1.54	4.45	5.78	3.55	2.73	2.07	3.85
ENSG00000125351.6	UPF3B	881.05957481378	1.89650939091141	8.13492217025927e-09	protein_coding	up_tumor	95.51	83.44	289.1	86.08	38.58	31.86	29.01	33.19	31.02	36.98	29.17	48.43
ENSG00000119707.9	RBM25	4321.90921001294	1.8914852642491	1.45991704020768e-08	protein_coding	up_tumor	303.02	262.3	760.37	281.39	146.13	89.88	83.09	104.69	107.04	141.58	89.71	180.62
ENSG00000138111.10	TMEM180	106.625542155302	1.88678939312984	4.75415661262711e-11	protein_coding	up_tumor	51.46	38.7	101.33	36.91	17.78	8.56	9.46	6.88	12	10.55	13.98	18
ENSG00000170571.7	EMB	45.9390582636884	1.88648870219567	9.28206150612698e-10	protein_coding	up_tumor	4.04	4.21	1.8	5.15	1.42	0.65	1.39	1.36	0.99	0.86	1	0.57
ENSG00000008128.18	CDK11A	598.201072584231	1.88267920977228	2.93262847029476e-09	protein_coding	up_tumor	80.17	55.48	166.73	78.71	38.33	30.07	37.77	34.68	38.31	41.38	37.18	40.93
ENSG00000106069.16	CHN2	33.9470241178214	1.87428886585953	7.64787315962816e-07	protein_coding	up_tumor	2.83	11.09	11.46	11.17	5.81	3.18	1.66	2.88	1.06	4.95	4.25	3.17
ENSG00000108848.11	LUC7L3	5546.99286705589	1.87391451385432	8.53675052228986e-09	protein_coding	up_tumor	935.8	569.67	2865.92	654.96	281.8	217.89	228.5	236.03	249.68	293.54	194.61	317.73
ENSG00000198399.10	ITSN2	707.988801101092	1.85659986148528	1.83588903491599e-10	protein_coding	up_tumor	19.6	38.46	78.33	35.58	15.28	14.42	15.64	14.66	15.33	16.82	14.64	16.69
ENSG00000132330.12	SCLY	202.126875279926	1.849272032631	3.23683103415237e-05	protein_coding	up_tumor	28.83	9.33	29.29	9.75	9.02	6.5	9.78	13.03	9.92	11.96	10.05	8.18
ENSG00000153898.8	MCOLN2	47.964034717282	1.84406796822394	4.36444255227006e-10	protein_coding	up_tumor	3.09	5.1	6.2	4.04	3.05	1.4	2.21	2.37	1.08	2.75	1.21	2.02
ENSG00000141337.8	ARSG	116.949606632164	1.83482337339738	1.53930191771316e-09	protein_coding	up_tumor	22.38	19.5	45.07	22.11	9.46	8.62	6.1	6.62	5.88	9.52	6.26	11.45
ENSG00000116117.13	PARD3B	77.0017869309234	1.83185259110438	1.58756016806567e-05	protein_coding	up_tumor	10.51	7.37	32.05	6.14	1.41	1.23	1.05	0.92	1.31	1.03	2.06	1.32
ENSG00000148516.17	ZEB1	123.503798330113	1.83057547767974	8.14484534963996e-10	protein_coding	up_tumor	5.56	4.09	15.7	5.16	2.4	2.46	1.91	2.72	1.98	2.13	1.89	2.37
ENSG00000102032.8	RENBP	42.7483304189659	1.82963722511678	1.01562748567161e-06	protein_coding	up_tumor	17.86	10.71	20.48	11.54	3.59	4.96	3.87	3.64	4.16	6.06	5.73	6.84
ENSG00000150967.13	ABCB9	167.704344993934	1.82779795258688	1.62497086659839e-12	protein_coding	up_tumor	12.49	18.44	35.18	17.97	6.33	4.85	4.54	6.94	6.07	6.53	5.19	7.38
ENSG00000117461.10	PIK3R3	78.1284036059571	1.82741356506672	7.90441265842486e-06	protein_coding	up_tumor	6.8	2.72	10.68	3.64	2.78	1.8	2.71	1.77	1.04	1.78	2.32	2.35
ENSG00000196368.4	NUDT11	2.60911851010752	1.82507613127724	0.0831519056671744	protein_coding	up_tumor	0.31	0.06	0.43	0.24	0.15	0	0	0.17	0.15	0.07	0.06	0.14
ENSG00000163083.5	INHBB	173.969747096972	1.81849001681864	0.000148009297340575	protein_coding	up_tumor	24.16	5.23	15.41	5.11	3.89	6.01	4.26	3.95	5.74	4.49	5.36	4.77
ENSG00000114450.5	GNB4	58.4244344929416	1.8180103759786	1.49651268240487e-06	protein_coding	up_tumor	8.84	4.37	10.66	2.4	1.62	1.56	3.6	1.62	3.89	3.79	3.52	1.78
ENSG00000106443.10	PHF14	1024.89526094743	1.8153209620845	5.65891792931936e-09	protein_coding	up_tumor	51.35	59.37	143.87	65.11	38.88	43.49	35.49	43.19	47.12	53.39	38.46	51.79
ENSG00000134138.15	MEIS2	286.795296706329	1.81471536875218	0.000395970658436797	protein_coding	up_tumor	39.21	8.41	105.5	7.47	8.4	10.31	10.57	9.15	9.22	7.36	10.42	8.92
ENSG00000187608.5	ISG15	277.793979087174	1.81267124593492	2.69743805234439e-06	protein_coding	up_tumor	47.68	234.63	73.75	103.27	34.97	24.17	20.32	36.5	46.63	23.31	62.97	47.87
ENSG00000243449.2	C4orf48	72.5492523899355	1.80984253774958	1.50828633137331e-08	protein_coding	up_tumor	21.67	61.62	40.71	76.79	13.89	8.07	16.47	13.76	14.1	19.29	18.2	25.32
ENSG00000173928.2	SWSAP1	69.3504107020721	1.80632967609338	1.70248132663153e-07	protein_coding	up_tumor	11.41	7.03	15.63	7.41	5.47	2.78	2.68	3.7	3.26	3.97	3.03	4.94
ENSG00000122483.13	CCDC18	125.722949606877	1.80363056169003	3.19712230288477e-09	protein_coding	up_tumor	11.07	14.6	48.04	14.37	4.24	2.24	5.73	4.39	3.74	5.84	2.68	5.16
ENSG00000129680.11	MAP7D3	207.054511016238	1.79800872868889	1.90987587315873e-12	protein_coding	up_tumor	10.05	19.48	31.34	21.63	6.36	6.27	6.63	6.08	6.07	5.02	6.62	10
ENSG00000248835.2	AL357673.1	93.2412698845184	1.79553362360647	1.50883428447753e-06	protein_coding	up_tumor	3.62	10.52	15.41	7.95	3.93	1.97	2.41	3.08	2.75	3.56	1.94	5.64
ENSG00000073009.8	IKBKG	678.23394175007	1.79480753414438	1.80002977281344e-05	protein_coding	up_tumor	64.22	36.25	43.34	41.34	45.14	36.35	39.63	35.63	40.41	38.28	29.93	35.03
ENSG00000073614.7	KDM5A	1054.51085514885	1.79164543408833	6.83899893109674e-10	protein_coding	up_tumor	106.02	118.25	464.29	155.01	38.75	28.75	22.13	30.95	29.85	49.55	20.07	51.69
ENSG00000152439.8	ZNF773	107.772242765499	1.77885537868938	3.04799424385297e-06	protein_coding	up_tumor	7.17	6.02	27.06	8.7	5.71	3.53	4.66	5.01	3.66	3.92	3.8	5.37
ENSG00000122484.8	RPAP2	1570.92366921411	1.76523471374242	1.2163477234088e-07	protein_coding	up_tumor	10.16	16.45	45.58	24.62	10.24	10.64	12.31	13.63	13.56	13.45	10.97	15.46
ENSG00000174111.8	SOCS7	15.4255858148812	1.761915697282	0.00412551290910651	protein_coding	up_tumor	4.14	0.55	5.61	0.72	0.74	0.77	0.58	1.69	0.82	0.95	0.6	0.46
ENSG00000130208.5	APOC1	54.1367734347444	1.75919735440467	6.61500907737352e-17	protein_coding	up_tumor	29.55	37.83	28.72	37.76	18.2	11.76	13.7	10.17	16.08	12.31	9.18	12.06
ENSG00000197043.9	ANXA6	227.175984054595	1.75834578358065	0.000353827074064136	protein_coding	up_tumor	44.48	12.32	30.55	11.65	10.36	8.18	11.73	13.07	9.28	10.04	12.04	8.26
ENSG00000155085.11	AK9	77.1321983622961	1.7495982247801	1.56394383572038e-08	protein_coding	up_tumor	10.26	7.74	27.07	9.09	3.18	3.35	2.93	2.34	3.45	4.54	3.88	4.69
ENSG00000173706.8	HEG1	32.9885334520844	1.74824849456209	2.33795233737952e-05	protein_coding	up_tumor	4.48	0.91	2.8	1.35	0.23	0.25	0.37	0.56	0.34	0.8	0.46	0.37
ENSG00000141519.10	CCDC40	131.643220617946	1.74777932511899	8.24437715253355e-12	protein_coding	up_tumor	8.16	13.33	20.17	15.64	6.26	5.65	7.23	6.16	6.79	6.79	6	8.87
ENSG00000165632.7	TAF3	395.257879872498	1.74367436467594	3.86287710687864e-11	protein_coding	up_tumor	15.46	15.4	35.52	14.81	7.93	7.5	6.89	6.88	6.99	7.65	6.81	8.7
ENSG00000132563.11	REEP2	28.6054551801022	1.72975863737348	1.40718175968704e-05	protein_coding	up_tumor	10.07	5.9	15.07	6.09	4.78	3.31	2.63	3.29	3.13	2.12	2.23	4.93
ENSG00000175106.12	TVP23C	97.7132544455422	1.72906914391735	4.57847779434736e-07	protein_coding	up_tumor	12.37	12.04	29.89	14.1	6.13	9.66	9.71	9.42	8.01	9	5.02	7.35
ENSG00000146350.9	TBC1D32	308.578932430295	1.72803103045605	0.000769337700955137	protein_coding	up_tumor	9.23	64.61	145.55	131.25	38.65	18.65	18.67	19.66	23.13	40.55	19	50.13
ENSG00000156650.8	KAT6B	394.158089800412	1.72678921013941	4.88100441778465e-08	protein_coding	up_tumor	18.62	7.35	23.61	9.25	4.44	4.13	4.63	4.65	5.4	5.99	4.37	5.81
ENSG00000019144.12	PHLDB1	208.070134776884	1.7233735062176	1.02731776224371e-08	protein_coding	up_tumor	14.89	15.32	26.77	18.22	7.76	3.62	8.6	6.02	5.51	9.65	5.07	6.9
ENSG00000104892.12	KLC3	44.4438519691608	1.71649531455917	1.07062357427068e-05	protein_coding	up_tumor	3.35	7.69	14.73	5.37	2.08	1.08	3.14	2.22	2.82	3.51	2.69	4.06
ENSG00000170464.5	DNAJC18	67.4704882359528	1.71568216495968	1.46893838851185e-07	protein_coding	up_tumor	8.26	3.48	8.9	3.8	3.43	2.24	4.66	4.1	4.05	2.01	4.07	2.1
ENSG00000176244.6	ACBD7	36.5983942546394	1.71081677592352	0.000300863174422373	protein_coding	up_tumor	5.56	2.65	13.07	6.75	1.48	3.08	2.82	2.25	1.45	3.75	2.24	3.99
ENSG00000159335.11	PTMS	5188.38674411927	1.70885949395481	4.96839457015124e-07	protein_coding	up_tumor	2118.89	764.96	2991.15	857.26	588.42	486.9	574.06	682.33	504.55	502.19	417.25	607.24
ENSG00000143515.12	ATP8B2	184.655575571328	1.70838499066847	3.89831635072284e-14	protein_coding	up_tumor	11.26	12.51	27.25	13.49	4.7	3.35	4.81	4.67	4.88	5.41	3.51	5.89
ENSG00000145362.12	ANK2	14.3793903653994	1.69456031028579	0.000312724813123594	protein_coding	up_tumor	1.72	1.37	3.22	0.87	0.86	0.24	0.49	0.44	0.19	1.84	0.57	0.56
ENSG00000204642.9	HLA-F	194.246249689148	1.69150352424368	0.00014731239360614	protein_coding	up_tumor	55.26	18.46	30.77	14.24	13.73	16.42	15.01	18.52	14.2	10.39	29.58	12.12
ENSG00000170175.6	CHRNB1	89.0464743018586	1.6837894747572	8.4065054612214e-07	protein_coding	up_tumor	10.65	15.07	31.99	13.88	7.76	2.91	3.66	6.02	4.49	9.2	4.16	8.07
ENSG00000160062.10	ZBTB8A	263.246390542337	1.68288656729046	1.39618727217174e-09	protein_coding	up_tumor	5.99	8.41	16.18	7.25	3.67	4.23	3.89	3.91	3.28	4.74	4.68	5.25
ENSG00000117877.6	CD3EAP	366.781971553482	1.67778980309891	1.44418982601033e-08	protein_coding	up_tumor	23.04	48.28	74.24	48.36	20.28	11.27	12.27	15.97	11.13	16.83	13.32	26.36
ENSG00000131944.5	C19orf40	152.419978862697	1.67543299736448	3.97516550133862e-10	protein_coding	up_tumor	11.94	21.8	43.96	28.09	8.5	7.43	5.33	9.09	7.45	7.63	6.9	10.17
ENSG00000166402.4	TUB	31.8207710938568	1.67003030725486	0.0012211795882383	protein_coding	up_tumor	1.82	0.33	1.73	0.92	0.3	0.55	0.61	0.58	0.45	0.52	0.46	0.26
ENSG00000100154.10	TTC28	256.023226530779	1.66700753646783	8.9083894013094e-08	protein_coding	up_tumor	2.46	4.25	10.66	4.4	2.01	1.55	2.12	1.92	2.35	2.93	2.17	2.5
ENSG00000135917.9	SLC19A3	57.3720009464838	1.66406274528192	0.00010010108496054	protein_coding	up_tumor	15.46	4.36	30.8	5.97	2.82	2.35	2.69	2.73	2.8	3.64	1.51	2.52
ENSG00000068489.8	PRR11	380.992972545182	1.65835079650878	5.57150239319588e-10	protein_coding	up_tumor	31.14	33.83	69.1	31.1	19.77	12.92	17.21	19.72	13.58	14.54	13.59	19.79
ENSG00000145220.9	LYAR	293.16109699689	1.65401770103399	1.34605976977593e-09	protein_coding	up_tumor	30.67	37.48	90.92	42.69	20.95	16.13	21.1	21.92	18.37	19.13	19.7	25.84
ENSG00000076706.10	MCAM	76.8131313733162	1.65040254983019	6.4886119626488e-16	protein_coding	up_tumor	2.76	4.64	8.4	5.34	1.96	1.12	4.22	4.59	3.75	1.92	4.61	1.85
ENSG00000175595.10	ERCC4	241.642603084464	1.64775534332796	1.94205102529237e-11	protein_coding	up_tumor	31.47	47.74	102.2	46.37	14.78	6.59	7.95	9.64	7.98	10.47	8.51	16.71
ENSG00000205791.2	LOH12CR2	53.495653894572	1.64468982795823	4.81361429526173e-06	protein_coding	up_tumor	4.92	6.09	16.49	7.68	3.48	2.24	2.93	2.7	3.84	5.24	2.92	3.94
ENSG00000180071.14	ANKRD18A	439.568727381568	1.64461203912346	9.8761218569611e-05	protein_coding	up_tumor	15.12	48.77	200.06	66.43	23.19	19.35	14.61	14.92	19.2	18.02	15.71	23.86
ENSG00000188295.10	ZNF669	76.727209291074	1.64408728699871	6.81014176563878e-10	protein_coding	up_tumor	8.16	9.52	17.55	9.58	4.67	3.69	7.48	3.39	4.36	4.5	4.7	4.67
ENSG00000160602.9	NEK8	270.109693846847	1.64055067146653	2.83736148491778e-09	protein_coding	up_tumor	10.33	15.76	34.63	19.31	8.44	7.8	9.75	7.73	8.57	8.73	8.59	10.93
ENSG00000114126.13	TFDP2	412.441139850499	1.64009413460163	2.66207016564715e-09	protein_coding	up_tumor	44.08	21.41	86.77	22.89	13.57	7.84	14.35	15.45	12.07	11.26	11.67	13.34
ENSG00000164308.12	ERAP2	175.272698496041	1.6391529051842	1.38706758182232e-05	protein_coding	up_tumor	6.73	7.45	14.94	7.23	4.99	2.14	2.42	3.31	3.09	4.79	2.86	7.02
ENSG00000140025.11	EFCAB11	145.222330774997	1.63765663080519	4.4886444837621e-08	protein_coding	up_tumor	16.87	16.05	35.98	11.98	10.02	9.44	14.13	9.93	9.16	8.46	12.78	10.52
ENSG00000102003.6	SYP	55.7912422186327	1.63245997217924	2.43858281306594e-07	protein_coding	up_tumor	1.99	6.92	10.05	9.35	2.34	2.13	2.18	2.73	2.37	3.1	1.98	3.12
ENSG00000074181.4	NOTCH3	145.604925672528	1.61632435807821	1.20714443410008e-05	protein_coding	up_tumor	14.42	8.73	24.52	12.15	4.98	3.02	5.18	2.94	3.01	4.11	3.83	3.18
ENSG00000155034.14	FBXL18	116.219862118479	1.61354514316474	3.0151661249178e-09	protein_coding	up_tumor	5.57	6.87	14.52	8.47	3.56	2.64	3.24	3.32	3.04	3.62	3.7	5.18
ENSG00000104218.9	CSPP1	700.761987942845	1.60085273915074	4.27698858496653e-09	protein_coding	up_tumor	52.27	35.27	144.54	48.56	21.41	15.82	17.19	20.15	17.2	20.21	13.88	27.18
ENSG00000167670.11	CHAF1A	304.339972649384	1.60015175187643	2.41848045803709e-06	protein_coding	up_tumor	69.59	21.86	121.08	25.92	11.45	6.95	11.07	11.71	7.67	9.67	8.14	12.09
ENSG00000182621.12	PLCB1	90.9322285289702	1.59631945954368	1.26217534546518e-06	protein_coding	up_tumor	4.1	5.74	29.52	7.83	1.98	3.62	2.37	0.93	3.97	2.15	2.27	2.8
ENSG00000144815.10	NXPE3	217.224852845617	1.59263807610882	8.82168202172156e-09	protein_coding	up_tumor	7.58	6.24	10.37	6.07	4.41	3.59	4.22	4.49	3	3.88	2.7	4.22
ENSG00000186275.7	NBPF12	368.980445030015	1.58859213644841	0.000243620482433646	protein_coding	up_tumor	11.52	5.53	13.79	4.25	7.65	3.99	9.87	4.64	6.82	5.81	6.57	4.76
ENSG00000131848.5	ZSCAN5A	100.107138794799	1.58794040603511	7.51920317486142e-09	protein_coding	up_tumor	30.66	33.29	78.81	31.06	17.31	12.25	9	11.59	11.53	13.24	13.34	16.98
ENSG00000243667.2	WDR92	263.700743773596	1.5865409606575	1.18798776179868e-08	protein_coding	up_tumor	14.73	22.91	41.5	21.33	13.56	9.37	8.1	10.31	11.54	13.29	8.84	13.21
ENSG00000164300.11	SERINC5	81.6259569386719	1.56836283043707	2.87834162383246e-08	protein_coding	up_tumor	3.93	7.79	11.64	8.98	4.62	3.22	3.04	3.08	3.44	3.72	3.44	4.52
ENSG00000116830.7	TTF2	250.248040048025	1.56573852614507	3.22421399920466e-09	protein_coding	up_tumor	8.91	8.68	10.41	6.53	8.48	6	14.44	8.53	8.58	7.27	11.17	6.54
ENSG00000213380.9	COG8	250.910973334744	1.56543924234863	9.14675332573007e-13	protein_coding	up_tumor	15.43	11.42	18.3	12.69	6.34	6.19	7.7	8.35	7.83	7.65	8.89	6.58
ENSG00000145833.11	DDX46	1751.78630522357	1.56482153549334	4.50565746716064e-09	protein_coding	up_tumor	123.57	184.91	492.72	235.67	60.34	47.14	45.57	55.52	40.82	56.62	38.6	77.47
ENSG00000167693.12	NXN	84.4377482617526	1.56434154825515	2.93783105930269e-09	protein_coding	up_tumor	9.75	7.69	10.8	7.21	4.04	2.69	5.33	5.2	3.47	5.51	3.93	3.89
ENSG00000134202.6	GSTM3	94.7741975261712	1.55298561251461	1.26847634061043e-07	protein_coding	up_tumor	5.01	5.73	8.34	7.2	5.99	3.88	5.98	5.44	7.6	7.61	5.91	6.39
ENSG00000075340.18	ADD2	102.247192343865	1.5529446682954	9.16460129643033e-06	protein_coding	up_tumor	8.31	3.01	7.86	3.02	2.39	1.13	3.85	2.52	1.41	1.44	1.46	1.5
ENSG00000053501.8	USE1	247.901139311895	1.55281224447764	4.06084504581226e-10	protein_coding	up_tumor	34.23	36.31	68.99	35.36	24.04	22.76	26.11	24.41	27.24	24.65	31.89	27.96
ENSG00000142494.9	SLC47A1	72.7386547133459	1.55097750581127	7.24744743735186e-08	protein_coding	up_tumor	7.83	7.13	11.64	7.97	4.23	2.95	3.49	2.98	2.22	3.07	3.1	5.34
ENSG00000104863.7	LIN7B	38.9029744795645	1.54785993878256	3.42635995495462e-07	protein_coding	up_tumor	8.59	11.62	15.21	15.81	3.91	10.24	7.38	6.52	4.76	4.76	4.45	5.97
ENSG00000078687.12	TNRC6C	171.684162393712	1.54712969735153	4.95788070223864e-11	protein_coding	up_tumor	3.85	7.95	13.24	7.6	3.13	3.81	3.91	2.11	3.53	4.76	1.71	3.48
ENSG00000172716.12	SLFN11	125.03031189346	1.54548710024451	1.42609786262058e-10	protein_coding	up_tumor	5.58	8.61	6.49	9.27	2.42	2.55	1.87	2.46	3.88	3.28	3.01	3.29
ENSG00000172382.5	PRSS27	81.4643149252663	1.54469595705572	3.23421214525197e-06	protein_coding	up_tumor	4.16	9.63	19.27	12.12	5.93	4.04	2.9	5.11	4.99	4.9	2.96	6.5
ENSG00000130517.9	PGPEP1	375.796610502958	1.5434003676955	1.80176767030032e-08	protein_coding	up_tumor	25.32	15.67	20.61	9.44	10.38	11.35	11.8	10.5	8.24	9.04	6.94	7.61
ENSG00000009954.6	BAZ1B	1209.65689413877	1.5427178942111	2.40237307964444e-11	protein_coding	up_tumor	31.16	41.77	85.11	43.14	21.13	20.35	22.8	21.37	18.41	21.18	20.73	22.82
ENSG00000145555.10	MYO10	1002.23272965121	1.54158297124654	3.56740809428539e-06	protein_coding	up_tumor	41.08	20.04	81.53	25.92	17.24	10.81	14.86	12.16	13.45	15.72	11.55	13.62
ENSG00000175782.8	SLC35E3	339.74019863986	1.54137750990536	1.74581457193577e-09	protein_coding	up_tumor	13.67	21.21	45.34	25.47	13.48	11.2	12.1	11.62	10.16	9.84	9.37	13.26
ENSG00000074211.9	PPP2R2C	233.198489326331	1.54125134435464	0.000171474564577272	protein_coding	up_tumor	17.6	5.76	19.41	6.15	5.33	6	7.32	7.51	6.43	5.58	6.31	4.1
ENSG00000062038.9	CDH3	45.0237375991187	1.54114169677039	6.4208684683188e-06	protein_coding	up_tumor	5.02	10.36	23.73	8.75	5.1	1.79	1.83	1.18	1.94	3.72	2.46	2.88
ENSG00000221990.2	C5orf55	62.7916057300926	1.53851704706409	3.13110699682535e-08	protein_coding	up_tumor	4.85	12.28	11.38	10.95	5.78	2.81	3.83	5.35	3.42	2.64	3.06	5.05
ENSG00000165055.11	METTL2B	701.092524443085	1.53790653612217	4.21187640073533e-09	protein_coding	up_tumor	23.56	36.25	52.03	37.71	24.78	16.41	23.35	18.79	21.66	20.98	18.58	28.81
ENSG00000162885.8	B3GALNT2	105.038875633957	1.53605523126606	2.82490004165536e-06	protein_coding	up_tumor	12.26	6.58	17.49	7.55	6.45	3.23	6.45	6.86	6.99	5.1	6.54	5.92
ENSG00000185745.8	IFIT1	213.804273453055	1.53061835683968	0.0047480020968669	protein_coding	up_tumor	31.11	33.73	29.91	10.8	5.34	8.67	7.69	8.98	12.33	4.17	32.68	12.07
ENSG00000105516.6	DBP	95.9853255920099	1.53032600807818	2.63123938752097e-09	protein_coding	up_tumor	4.68	4.17	9.35	5.61	2.48	5.4	4.22	5.07	5.56	7.52	6.75	4.74
ENSG00000160712.8	IL6R	157.528427965824	1.52639756447654	1.06604189339235e-09	protein_coding	up_tumor	3.34	7.45	10.24	7.21	2.76	2.98	2.58	2.1	3.04	2.34	2.33	3.19
ENSG00000072786.8	STK10	171.256179860207	1.52629046726494	3.69790137535431e-09	protein_coding	up_tumor	64.79	15.28	46.16	17.15	6.75	6.57	7.37	5.06	8.5	6.84	8.15	9.48
ENSG00000135069.9	PSAT1	276.221657708034	1.52319119772283	7.63295136223415e-06	protein_coding	up_tumor	45.84	19.51	37.97	17.66	16.14	9.75	12.57	15.84	10.17	12.86	10.38	15.16
ENSG00000127804.8	METTL16	634.775151108883	1.52082982524886	1.59511765576488e-08	protein_coding	up_tumor	35.68	30.03	64.12	29.98	26.9	21.9	22.65	22.28	21.99	21.67	24.29	24.74
ENSG00000144395.13	CCDC150	180.453101450902	1.5205442806885	1.41754510764633e-09	protein_coding	up_tumor	10.73	20.05	23.15	20.56	11.63	9.42	11.5	10.55	8.87	10.81	6.18	15.05
ENSG00000160613.8	PCSK7	937.658382342724	1.5199782873406	3.68238393240017e-08	protein_coding	up_tumor	35.4	50.68	96.02	50.69	31.93	22.18	32.94	29.57	31.37	29.57	25.04	39.04
ENSG00000125347.9	IRF1	340.178325873718	1.51639982526144	7.13405754323068e-12	protein_coding	up_tumor	36.8	19.3	32.65	19.56	10.73	11.44	12.53	11.43	12.88	14.14	24.85	13.55
ENSG00000103187.6	COTL1	596.024152569137	1.51498951886161	3.2682536424283e-06	protein_coding	up_tumor	109.62	56.26	82.94	46.71	43.09	23.09	29.67	46.14	25.62	32.08	34.61	40.4
ENSG00000178105.5	DDX10	285.132205900997	1.5133178870409	2.03913783975328e-10	protein_coding	up_tumor	16.08	27.87	48.2	26.17	22.12	21.45	18.25	19.17	18.65	16.04	18.21	23.27
ENSG00000173692.8	PSMD1	1383.66029388496	1.5119992112525	4.42305741339953e-08	protein_coding	up_tumor	84.28	126.58	197	106.44	106.87	76.12	86.36	110.35	93.48	86.63	87.28	106.82
ENSG00000134072.6	CAMK1	154.048541300823	1.51082339246198	0.00046577148388434	protein_coding	up_tumor	37.62	10.48	35.92	13.6	9.73	8.68	12.71	15.12	9.98	11.14	12.96	13.08
ENSG00000137285.9	TUBB2B	38.4818933368208	1.50857112371406	0.00889459578464875	protein_coding	up_tumor	7.52	1.6	5.97	1.41	1.88	1.75	2.93	1.78	1.69	2.86	1.92	0.88
ENSG00000237515.6	SHISA9	165.780480962514	1.50383770871334	0.00028152276819688	protein_coding	up_tumor	12.71	3.35	8.35	2.36	2.5	1.82	3.28	2.45	2.88	2.38	2.13	2.74
ENSG00000022267.12	FHL1	39.0450734152442	1.50367084169841	0.000345528631154149	protein_coding	up_tumor	6.53	3.48	11.31	1.81	2.15	1.42	4.55	3.42	2.25	1	3.36	1.68
ENSG00000186812.8	ZNF397	168.584937291838	1.50222856998462	2.52918002294413e-05	protein_coding	up_tumor	15.6	11.1	42.05	15.01	7.7	6.87	13.52	6.07	8.82	7.76	8	8.93
ENSG00000151461.15	UPF2	759.043692478113	1.50000793496457	1.51283410770824e-09	protein_coding	up_tumor	142	90.24	276.64	104.87	34.83	26.28	26.66	28.99	27.32	38.75	21.66	45.2
ENSG00000162927.9	PUS10	71.6220699385656	1.49992556204283	7.62273717281459e-07	protein_coding	up_tumor	9.13	7.69	22.65	10.38	3.37	2.01	3.19	2.82	3.48	5.53	2.34	3.8
ENSG00000100354.16	TNRC6B	404.998757557344	1.49836963671365	1.55364629278936e-10	protein_coding	up_tumor	23.2	16.61	43.2	12.86	5.23	6.64	4.68	5.9	5.25	8.15	4.97	8.59
ENSG00000075218.14	GTSE1	204.417845776305	1.49487499709076	9.79192405068587e-12	protein_coding	up_tumor	13.89	18.72	27.56	19.55	12.26	7.31	10.55	12.02	8.5	8.22	7.09	9.12
ENSG00000131711.10	MAP1B	1580.34215178652	1.49361223437004	1.20959150124012e-07	protein_coding	up_tumor	26.64	52.83	63.33	59.33	35	15.73	20.9	27.95	20.85	30.46	15.59	35.28
ENSG00000103550.9	KNOP1	690.323259587599	1.49320150534824	5.37556098006961e-10	protein_coding	up_tumor	74.87	135.44	250.68	139.62	63.17	49.03	46.56	60.77	52.69	60.17	50.04	76.63
ENSG00000146263.7	MMS22L	287.439859716311	1.49254043005425	1.92088205085423e-09	protein_coding	up_tumor	6.03	8.61	15.39	9.42	3.83	3.29	5.56	4.91	4.11	3.56	4.52	6.23
