Majority.protein.IDs	Gene.names	iBAQ.L.Cyto_4h_Forward_1	iBAQ.M.Cyto_4h_Forward_1	iBAQ.H.Cyto_4h_Forward_1	iBAQ.L.Cyto_4h_Forward_2	iBAQ.M.Cyto_4h_Forward_2	iBAQ.H.Cyto_4h_Forward_2	iBAQ.L.Cyto_4h_Reverse_1	iBAQ.M.Cyto_4h_Reverse_1	iBAQ.H.Cyto_4h_Reverse_1	iBAQ.L.Cyto_4h_Reverse_2	iBAQ.M.Cyto_4h_Reverse_2	iBAQ.H.Cyto_4h_Reverse_2	iBAQ.L.Memb_4h_Forward_1	iBAQ.M.Memb_4h_Forward_1	iBAQ.H.Memb_4h_Forward_1	iBAQ.L.Memb_4h_Forward_2	iBAQ.M.Memb_4h_Forward_2	iBAQ.H.Memb_4h_Forward_2	iBAQ.L.Memb_4h_Reverse_1	iBAQ.M.Memb_4h_Reverse_1	iBAQ.H.Memb_4h_Reverse_1	iBAQ.L.Memb_4h_Reverse_2	iBAQ.M.Memb_4h_Reverse_2	iBAQ.H.Memb_4h_Reverse_2	Ratio.H.M.normalized.Cyto_4h_Forward_1	Ratio.H.M.normalized.Cyto_4h_Forward_2	Ratio.H.M.normalized.Cyto_4h_Reverse_1	Ratio.H.M.normalized.Cyto_4h_Reverse_2	Ratio.H.M.normalized.Memb_4h_Forward_1	Ratio.H.M.normalized.Memb_4h_Forward_2	Ratio.H.M.normalized.Memb_4h_Reverse_1	Ratio.H.M.normalized.Memb_4h_Reverse_2
P62829	RPL23	29.8663799016065	26.9403333141876	27.3581687954941	29.7718586945815	27.337560929	27.2131740982532	29.4761273681748	27.1006918508009	26.8147005849815	30.4991444378483	27.1464704794849	27.2503373120069	29.2582452260112	25.814113805537	26.4361095159808	30.1497685130189	26.8562623277107	26.9161579196866	29.7207598392557	26.9746505512198	27.032336018893	28.9236571783382	25.5333542116584	25.3107736292848	0.0607391578576785	-0.319765673736742	-0.0490091001217244	0.388354879548207	-0.0962675517150699	-0.564307406108743	-0.229889838266972	-1.08329407126001
P62834	RAP1A	20.2719599265443	20.2125248831552	17.9845964704049	24.300686027924	21.4850765296933	20.831362917533	NA	NA	NA	24.7022390687286	21.4516638956614	20.805932760149	26.192930132521	23.5681351909114	22.6406827177954	25.7243978988141	22.4151651047623	22.2814433431025	24.6835142509392	21.4518147920312	20.9778500725361	24.9621253613865	22.1388679827875	21.7700766721048	NA	-0.207661029174698	NA	-0.386468347082073	-0.690847100764989	0.0535284409892994	NA	-0.303489758884835
P62851	RPS25	30.1706897011365	26.7099085806097	26.8626606243517	29.4640998283927	26.3897372771966	26.170718349438	30.0245899159111	26.7839420189044	26.800329403205	29.677192477942	26.5071531951055	26.9086194754348	29.9469836217109	26.3402974111275	26.7050374972294	29.7385208975349	26.531154165215	26.1467035293264	29.5454869222994	25.9601156212438	26.1942084342891	29.8851102828725	26.4390460988411	26.5323883881876	0.313594146572391	0.0567222423745402	-0.100205651791171	0.106750315060868	-0.0179866503898906	-0.0418923122501004	0.0820212693455023	0.00331438850667701
P62854	RPS26	29.3596983949691	26.0017002500962	26.6755950788559	29.2988085702403	26.3309618620928	25.6927474453229	28.8933365765567	25.8115683331704	26.2914762245501	29.624340971917	26.0776738790905	26.4283664349559	29.3861557562497	25.789450064811	25.4959467378892	29.4203325964941	25.7649900048271	25.7652935862982	29.6224744891449	25.9443160043715	26.524474043121	29.3019944367088	25.5585624820487	25.6301482318308	-0.046027091947825	-0.285248940656914	0.0524158941511385	-0.0633639453350399	-0.246498150295434	0.0183493098788918	-0.175289163454282	-0.497384248483924
P62857	RPS28	29.9038304180575	27.3267170777407	27.6405834342274	30.4151828387955	27.6901249315044	27.5864909605051	29.8640343313455	27.428861577987	27.5158546481962	30.1849433495102	27.2459025632432	27.1942272243964	30.1208989699391	27.1246503345513	27.8540043095573	30.6973519204796	27.1961050003232	26.8673818755287	30.1187969069407	26.731303491803	27.0130786374451	29.6663628522677	26.1460431236415	26.2970336555855	0.0746424379344928	-0.0300593599346487	-0.104635328601486	0.101784524166932	0.103933991056233	0.0490730966543056	0.213751646311006	-0.0357862220530606
P62873	GNB1	22.335626966379	23.505548939243	20.6164770518335	26.4903413031538	25.5080907072447	23.6926410401128	22.4290276524264	23.7255684636276	20.5466081346249	25.9000740941803	23.184665326759	23.0002393799893	27.7858759685689	28.1352102207969	26.3283103358164	27.9838105505053	25.91545143678	25.071570054201	27.4803904777829	26.0255512161449	25.3241951079219	27.7075409186326	25.973096312013	25.7487824935825	-0.041491363563207	-0.984502430604674	NA	-0.0779391951083669	0.181293412885475	0.230326000028692	-0.303632203319719	-0.0360968305345036
P62875	POLR2L	25.9009953848281	24.0460188883521	24.2553709497429	25.9053405434886	23.8349925352129	24.4044462056835	26.2647954934273	24.5793435624504	24.8341245746688	26.5480291946583	23.9407365581961	24.2933369287433	24.7424229317357	22.503924705642	22.1272626248519	25.0691540620546	20.7056492600996	20.7162400542905	24.014611698026	22.6369272506105	22.8630057989468	25.76691160947	21.0132490579805	21.5054277909001	0.299947954060028	0.352532556672896	0.0560285389227513	0.242693957549618	0.0567222423745402	0.107420058836365	-0.0429026029362672	0.0472591754780128
P62877	RBX1	27.6193291533945	25.7173021925745	26.60611396317	27.8436195819273	25.6493546467537	25.7995144398352	27.651299626074	26.0535164458373	26.3406200078627	28.4458881211247	26.4030324438934	25.8758179568626	26.627979768533	25.7607077668793	23.0020952902009	26.9851143870522	25.576491958614	24.5923489033567	27.5339333955357	26.07789794276	25.9488446822456	25.4982010921505	23.496678265856	23.8041018661743	0.312200462637678	0.27357556561538	-0.188890716140013	-0.826130617094222	-0.410198169470326	NA	NA	NA
P62879	GNB2	23.3282760907082	21.7757533318382	21.6706821792267	26.7865615860812	24.1424249557961	24.4218819696263	23.6925346270542	22.1672956291622	22.5580544322297	27.5155539144328	25.3009652547194	24.6705525240247	29.0969027117584	26.2540195463972	26.3825818122681	29.3856621896896	26.895620580365	26.4231491308504	28.9040889166569	26.3526908595263	26.2722376479486	28.9609662376184	26.3567928664612	26.2449595541576	-0.150497064969269	0.202762485275887	-0.261085199505277	-0.0848845257899827	0.0116387562468937	0.227617868610658	0.0199153677076859	-0.0607734222717913
P62888	RPL30	28.2408630116131	24.9599167035135	24.3744457328415	29.0271238315232	25.3829445511688	24.9986909622903	28.6244978557532	25.058334981233	24.4397436503568	30.4456908294949	25.8829698609985	26.0665287419495	30.0721427470341	25.9902746958306	26.1359832093516	30.1784279032637	26.4229567223402	26.1480622369337	29.5346013958238	25.5125280541266	25.2674233702545	29.1696149789606	24.8010945557241	25.7368094254671	-0.0680295670471767	-0.62042339512245	-0.343366345411616	-0.00771013036720272	-0.100174722868961	-0.103952953964475	-0.182638702390944	-0.071315113737697
Q59GN2	RPL39P5	29.3636719574046	24.8724400475134	26.8608861642359	28.660271405712	24.992480618912	25.0980831797332	28.5710539924777	24.3767655517059	24.5271319032718	30.1484356573032	26.4098770997512	26.5893514651418	29.9549071004444	26.0707105884699	26.0203038155145	30.0472625215212	26.2527751362941	26.3527413649218	30.5293418111617	26.2449595541576	26.3273168975032	29.0946898731673	25.1893335378956	25.1317119213606	1.35833999350208	0.250961573533219	0.472383789694643	0.302640751428568	0.119422582647884	0.38714192839717	0.185486004128078	-0.137631929322707
P62899	RPL31	28.5535837716905	26.6102039171469	24.5536789741917	28.4866944947063	26.919457850627	24.715810791382	28.3284729889805	26.3395330783649	24.5054883663432	28.4912515667228	26.870207227797	24.6232702200754	29.0654813835632	25.4810837293709	25.5702506436498	29.5744506111344	26.8732617949855	25.819946532731	28.2496594068926	25.8248822363696	24.7538398366878	28.6727321533719	26.483745798805	25.4631059884419	-0.371776996558436	-0.258287102244666	-0.526888495262998	-0.0902038589957256	-0.21576406078678	-0.144424838164252	-0.680220234086925	-0.313799808752603
P62906	RPL10A	29.2883506379436	27.2350753620539	25.6617737493646	29.3968492636582	26.7041140879457	25.3997934487308	29.3262670492044	26.8352094437819	25.3744457328415	29.9194010191664	27.176170257061	26.0549036825773	28.9930207720656	25.3340861134126	25.1934754291522	29.0136643737164	25.4546913774515	25.4212399443205	29.9469836217109	26.5602838490772	25.8126458119488	28.8160443884107	25.2060538868937	24.9373727425157	-0.211498030701065	0.0047530553998195	-0.269964418072236	-0.185950043703083	-0.248519139702022	0.150949541471927	0.651499503116947	0.0227583975781576
Q5VVC8	RPL11	29.0402759649613	26.2844859571841	26.0958922679363	28.944109309335	26.2565771337812	27.0007766365556	29.1333249367598	26.6385134711182	27.0660975688121	29.4856393390786	26.4704170900684	27.4898362033799	29.4596709986266	26.6607134339159	26.2201486132429	29.3911641212655	26.603711002178	25.8902488742524	29.7739503436601	26.5257139917163	26.386188654684	28.6459858261776	25.9357328438941	26.2136932600671	-0.143436527065052	0.0271540515037266	-0.175680195123264	0.211012193485512	-0.334116104918945	0.0743684217815534	-0.0209990293799366	-0.152163401800222
P62917	RPL8	28.597153205593	25.8379541332827	24.6112738524319	28.9907507685359	25.9049961673285	25.2992890827256	29.126522365258	25.7746479338494	25.1006517531053	29.4587132089765	26.0011418567724	25.71717142958	28.8757828110393	25.8130129504073	25.4037313728745	29.0904054357205	26.2303368422106	25.7841917065203	28.9342429645265	26.0390890629158	25.6178449711316	28.5956602475009	25.1023749484535	25.0861841806511	0.0389979787975099	0.0802483300921203	-0.0680598144456429	0.0522767654523578	0.023752135898995	0.0675010485665715	-0.0452676651111538	0.0683268614345055
P62937	PPIA	32.85610274843	28.924903273618	29.1084149021625	32.3999889711887	28.7817241456336	28.5441422329063	32.7025627495686	29.2241202786821	28.9149042445712	32.9571234350765	29.1234420781545	29.2213569353807	30.9490729704336	27.335517933557	27.3182070992989	29.7320964259191	26.0850699348207	26.3310985828994	31.4582145157511	28.1485083902841	27.873320473327	28.9339335513813	25.1903889662006	25.5302910690008	0.0560285389227513	0.0827025893302493	-0.0745777749065224	-0.030177210327092	0.138683427979272	0.330328927302326	-0.0977797461078955	-0.0139459142125651
P62942	FKBP1A	30.6354721427688	27.4276633593963	27.9317376252439	30.2563116798186	27.2340704134365	27.7956308721791	30.8148228006655	27.5923489033567	27.8671461795568	30.3594051727827	26.4840993459029	28.2552088481645	28.5887440822852	25.7442464785795	25.8963137394307	23.611330142841	23.756438232216	24.9757878059573	29.5375480362586	26.0382100216485	26.9774920089267	23.8486183562077	22.3193446675776	23.2365322076057	-0.251126627287151	-0.174474854392154	0.296310560708092	0.400100683015481	-1.17146590100001	NA	0.130535556756188	NA
P62979	RPS27A	32.588775350881	29.6948971439471	29.406329068901	32.5393612112434	30.0054423458266	29.3761486783084	32.6532018323872	29.8877414135009	29.428602048397	32.7908121472872	29.8995152751369	29.925356132459	31.2445082332047	28.2463557136822	28.2133131777733	31.1904290007339	28.5075615414086	28.0358003783056	31.8645952547744	29.0493674889455	29.0662259076201	30.447958055949	27.7742960386167	27.759895495739	-0.0264989281834011	0.0103501881695673	0.0375930755402331	-0.050771380387899	-0.0156512707706245	-0.0147619017334574	0.115699153431586	0.0762854428089158
P62993	GRB2	27.0882078800163	25.2459025632432	24.277816343407	26.6666845252916	25.1092472209762	23.8029194099582	26.6118929261682	24.6959359578354	24.0889357174357	27.6447144718144	25.9868726993245	25.0975608790039	25.6627518108964	23.5092995008143	24.0869940010714	25.9863085362945	24.0599444642609	23.9145165244817	25.9334608650178	23.7371705829222	24.1487992855448	24.9950715116303	22.9451558870575	22.7380782367234	-0.106202910386633	0.0436244767470346	-0.103813417086066	0.0437644423101702	0.0677763720484928	-0.0998190879130538	0.105409894040082	-0.54491875756186
P62995	TRA2B	22.2432169932521	22.9840540227936	21.5450059253669	20.9451380223031	19.1823119035722	19.1271177528692	22.4087018698069	21.540898034439	20.8629490635892	22.4269823278131	18.3960277349372	18.4224261833042	23.9134212226139	19.9152462640222	20.674609526544	23.0098538977622	20.6159384983372	21.170783283482	23.9066484237117	21.4429353988037	22.5134982248563	23.6854939540523	21.0073749956322	21.1897859588602	NA	NA	NA	NA	NA	NA	NA	NA
P63000	RAC1	28.7119771021711	27.4606867334857	25.4263361697302	28.7383115043268	27.1608680780351	25.3283445801117	28.9617666844891	27.5036245071035	25.4065885814332	29.3745120651729	26.6394798235093	26.1931934049033	27.3135440478815	23.921615788898	23.6788485416682	27.1353570226328	24.5338591541853	23.9674563625494	27.6796272084813	24.3577662203708	24.0421823748251	27.0091320365948	24.3275910177854	24.1238416544971	0.272023189061048	-0.281351233510971	-0.095203793495253	0.00762609237617795	0.0828388147248918	-0.453913058092902	-0.30721574336599	-0.0974710062496945
P63010	AP2B1	24.7969925476373	23.9032500636165	23.6872039417074	25.1304162813625	23.9108622797699	24.0195405072242	25.2508974731636	24.1643827961471	24.0096659923508	25.8579713166232	24.9902314087027	24.8677824703306	24.9079780332694	23.222332078733	23.7391295759534	25.4007382285626	23.2396964135029	24.2180801269884	25.3327894314844	23.9958478729973	24.2964911278299	24.2116340556858	21.253554370859	22.7358286849589	0.135272179476252	0.232169542947978	-0.12585618090996	-0.044895543012569	0.187387707080472	0.366140335770504	0.243669080966863	NA
P63096	GNAI1	17.2513714525716	15.118535582111	14.9231417506213	21.2030540078512	17.5559970460704	17.757858746591	NA	NA	NA	22.5410635204292	21.5821493339264	19.6741439825243	24.4600148658767	21.0538437054595	21.6930666138743	24.3659299153913	22.0844334156331	23.4585137523717	24.8551456446527	22.5213320563092	21.278326941551	22.2835925677258	19.1869847021677	18.2705690913056	NA	NA	NA	-0.558729009561401	1.58260417232813	0.47487728599312	-0.240724834469968	-0.224873584658893
P63104	YWHAZ	31.5282242369988	27.646569586541	27.4812377400507	31.1597258730136	27.5126938127264	27.0168019980216	31.6314012568137	27.8410416807341	27.4556792723808	31.4300687749285	27.6254736387061	27.5919210789951	29.572428056734	26.029516404859	25.4579817332398	28.8395407806581	25.4183794619879	24.9400644222185	30.2975628610681	26.5507467853832	26.3004591163525	27.901559384955	24.2438707002674	24.1854822206258	-0.0141935759270577	0.108223341173871	-0.137885888601351	0.044603950649768	-0.00670968352157233	-0.374916582077966	-0.0894054750863891	-0.217775977636063
P63146	UBE2B	24.4102168638634	22.3002251855271	21.7989906446325	25.3181726135266	23.4198264821322	24.9225234297212	25.2703495132189	23.1066460013843	24.3049383755941	23.879982527117	22.0240466565246	24.2245711223237	19.7508279994418	17.1579784499454	17.1520471203319	NA	NA	NA	20.3748569441413	18.5570448092836	18.6904345563951	NA	NA	NA	-0.933959043734977	NA	NA	NA	NA	NA	NA	NA
P63151	PPP2R2A	28.3471413444032	24.7883551156123	25.0830621211117	28.397991766225	24.760758518644	24.9884988577068	28.4627550578771	24.9026062291545	24.9557552505899	28.9599167035135	25.6040504864625	26.0465809976142	26.1053356370609	23.5598755749225	22.9941047892196	22.8958747773599	23.0476671215608	19.7993227330897	27.449237957458	24.1056553478746	23.5807241319728	21.7567436183609	19.4937890094533	19.003550851981	-0.192793477064402	0.0611540632071007	0.33925142745084	-0.260843174286054	-0.0351947717871614	NA	-0.0694064660931625	NA
P63167	DYNLL1	28.6328750312828	25.3585377240323	26.3345123989074	29.4746584056397	26.1209978151339	25.4175105527366	28.3564486790656	24.7893008024818	25.8537664177205	29.427803202855	26.4643218872614	26.2741410923812	29.3191982128832	25.4573868913582	25.6960951986282	29.035380898753	25.3424523465198	25.2781709446232	29.5128068190352	25.8339798637964	25.962919651207	28.0754619300806	25.6406661710085	25.9144252810803	-0.0973629629067045	-0.0867678100231516	-0.145094724102872	-0.156225140842661	0.0416635317293615	-0.200846364644318	0.093695380233557	0.0597705810902546
P63172	DYNLT1	27.3259455142812	24.8858114175102	24.7828178895572	27.6304121170189	25.1883905382928	24.7970420388996	27.6668876502537	25.2224721208092	25.0302744546396	29.3041724845287	25.7096194080498	26.270010812656	25.2524142369699	22.5940703266385	22.874195670858	23.2872896530608	20.4237806917426	21.5744549421364	25.904582807398	22.8900215251064	23.1630009777721	23.6980577245843	20.9611274667733	20.7179140059094	-0.281929956511351	-0.0737120712856533	-0.164205248744245	-0.0815069032121426	-0.106762064417124	NA	-0.0774519884455642	NA
P63173	RPL38	28.1065441712048	26.5703230357558	26.9217292752336	27.4535615257258	24.911868120118	26.9901015395258	28.641169384224	27.3333867324118	27.0561034978537	29.0985350181782	27.1339862908994	27.3348362916635	29.075691437286	26.2839033746376	25.4012266651183	28.9625115291148	25.641272762465	25.959518785754	29.1926527042779	25.7425771234786	25.9537810068279	28.9315403914115	25.1832119279192	26.2706168522432	0.0350607969051143	0.425781538703535	-0.251195309062932	-0.159959817273393	-0.142305582417468	0.247806018219219	0.155360662839202	0.220453786049186
P63208	SKP1	28.6522916510615	26.0836708446439	28.7520028534002	28.5337849090143	26.2447237055434	28.8078399298743	28.5477130342589	26.072204093499	28.6444050539771	28.952798424124	26.8945802169236	26.3948640549712	27.7771840665571	25.872299129509	26.8458938994095	27.4891471458473	25.762153492993	24.1999281013153	28.3659882999534	26.2747987088776	25.722001784246	26.9540473546261	26.0810311856998	24.0158880052434	0.0824300999459491	0.128425389028837	-0.0918942053023642	-0.0611496629939364	0.0545012161825606	-0.153927970369542	0.0275787274742827	-1.40449633949726
Q8WVC2	RPS21	29.6164398924898	27.3465497122273	28.5482644318581	29.5568938601945	27.1050958074467	29.352076235554	29.9898309411866	27.6425815794085	28.7741703409437	29.9176950335034	26.9512704837667	29.7626382477321	29.5264156589772	26.1798567114513	26.1949035053207	29.666718381438	27.3702772670541	26.8575679878804	29.951298278949	27.1444296859171	27.1547014699275	29.0571370211022	25.8490958010414	26.1168999499202	0.0596321598820996	0.0647449200353551	0.0375930755402331	0.0174943794592725	-0.0866452452145237	-0.381366654478768	-0.124628823981603	-0.126533247501284
P63241	EIF5A	31.1526118588149	27.956320407135	27.3765006182664	31.5859360812324	28.2827286673462	27.5683381770586	31.7745081286093	28.4191674640474	27.9050650491371	31.9411522855656	28.526191759692	28.1987766151713	30.5649271199613	27.9084476885318	26.6051249933143	30.7124363711406	27.5974729242791	26.6205881107021	31.0389818276379	27.6510942943317	27.1702599083338	30.2505632096103	27.2688336556243	26.4979727706533	-0.123072526979762	-0.156337683708941	0.0169241442578214	-0.0306339715487816	-0.0524610079304249	-0.134936369255217	-0.0222584879372309	-0.131597693286273
P63244	GNB2L1	29.3482394465981	27.1143601678722	27.2224168426662	29.0974302742711	26.8307441998047	26.5827638051071	29.2918230943221	27.1212943100911	26.9598061818111	29.7975801467789	27.502866151829	27.5033970423744	29.7116489633713	26.7030580388248	26.7643320257415	29.9009550906665	27.1333984355265	26.699488155126	29.7151889188999	26.7621788436821	27.022316164391	29.1219118122796	25.9136494790879	25.9888671989248	0.134615244425109	0.0482361856528476	-0.176870234999154	0.0820212693455023	-0.0703604742791153	-0.0784874993438447	0.0797023716973782	-0.0557262451933889
P63261	ACTG1	32.7550751357729	28.7337294674667	28.9082758811711	32.4140740425523	28.7351830971552	28.5860971972014	32.7354373318349	28.9746232023285	28.6715516484039	32.7744099426739	29.0340167472508	29.0553537302466	32.1820742561111	28.2500661881847	28.1885320275334	32.0905253208956	28.3125923164337	28.082432836852	32.2412722803545	28.2429536108915	28.3802217837054	31.6588508985364	27.7588159906073	28.010306478506	0.0539454249627852	-0.0547069375217028	-0.0714818616135575	-0.075611224120405	-0.00238241284902359	-0.0134215944132228	-0.0985055449524251	-0.104495725711662
P63272	SUPT4H1	27.0483283827057	24.5786527819531	25.578307267632	25.0434762530929	21.743039599854	24.0228452636894	26.7240335293041	23.7121936329013	24.570511238233	26.9120509248624	24.6864560714876	26.283885716948	26.8610045295017	26.040323002633	25.8720642355765	26.2029942454171	24.3312865528552	25.746016452181	26.2733053092343	22.6170602580087	24.8749742207044	27.0058170926712	25.1326142555692	25.5143955038118	0.253384235800074	0.765280130653714	-0.326136075043965	-0.101985180933237	NA	0.167614840755111	0.0219060767336222	0.0994972011701899
P63279	UBE2I	30.0679189107783	26.3738154235365	26.818728246017	28.8549851989536	25.5718135055465	26.5037761303344	29.5682475617719	25.9828101438764	26.0862449329531	29.7750499947566	26.5778752583337	27.1968554268893	27.7800037281135	25.5029116643886	24.2148977373758	28.1687785300792	24.7394901531323	24.7210891729245	29.3359863756082	26.2566491128785	25.4074640917509	27.6324937281546	24.216452804682	24.2247918923067	-0.171319679437941	-0.213788408091708	-0.379901607963214	-0.0565362087450638	-0.491044061467965	0.106080260225132	-0.23553494171837	-0.346132849966591
P67775	PPP2CA	25.4629500298405	22.4080539509216	21.8463626811868	25.9474407511873	22.8607346425238	22.5089611406939	25.3632918055599	22.2877405569118	21.7991092564283	27.4893002981873	24.023437624626	24.145693374677	24.2554429890429	21.5638833226228	21.4042642818425	24.0520034589515	21.2909210593875	20.4019752801435	25.3274196987128	22.0926177942247	22.2017984765622	22.5030754977159	20.0011332644175	19.6407180169731	-0.612130178543895	-0.132182589956289	-0.199768941011518	-0.275367189129621	NA	NA	-0.190832543245668	NA
P67809	YBX1	28.6951793239469	25.4917638154622	25.4414227317012	28.6950465402339	25.7141868130603	25.2341800782186	28.3249590267682	25.4615768666798	24.7769582553834	29.4346190976155	26.1088884358193	26.0039959811842	30.0158454798557	26.8727922823166	26.7257244672006	30.1506160532461	26.9568188908857	26.4366655443586	30.0224749145561	27.4383323448553	26.6270056797295	29.9829134788589	26.8104165003477	26.5308714836651	0.0713508041288431	-0.360730785668465	-0.340477260725661	-0.0513543025807569	-0.0589688313771299	-0.0568062976789143	0.0384361816561079	-0.0515038077562197
P67812	SEC11A	NA	NA	NA	24.3462453497511	20.4323706223813	20.1622634664461	NA	NA	NA	25.4156744683731	21.6114427170708	22.9943637962472	26.8873928101306	23.248843690866	22.8208668750948	27.3740974380567	24.3984566689324	24.1186236592922	27.1883905382928	24.1379773675726	23.6127929231037	26.7528961235438	23.2752606385032	23.4534987302334	NA	-0.287096125365481	NA	0.354452160579562	-0.341628544093504	-0.0329789903027754	0.280481274300624	-0.136759285105897
Q5SRQ6	CSNK2B	27.5981831566771	25.6394246208064	24.434726459192	27.3774938679034	25.7916374732865	24.1974554872249	27.5710178152132	25.3328918434935	24.3715240868023	28.1990107314986	25.9057077874753	25.0879651859218	27.6299954341313	24.1845745322148	24.3963675093082	27.8433799713902	25.0135898386697	24.4041863074589	28.2200194197022	25.2200747897791	25.1638071993256	26.753151242031	23.7084095125917	23.7979820504476	-0.65237969435416	-0.323750648105438	-0.18468690317577	0.0243196791954129	0.0190613650934302	0.0330881693321878	0.0724488500696924	-0.283035436391221
P67936	TPM4	27.2181725333962	24.9614631189875	24.4803750684078	27.339091279237	25.9879136518231	25.4669994841955	27.5153283229637	26.0918635725023	25.002601813781	27.522380145742	25.6154614862315	25.7106443947779	27.0766345835101	25.462669261865	25.6483400257424	27.0147819375732	25.4373324956612	25.2953003518686	27.3258597595309	25.6934123001422	25.5571313092905	25.8543372922413	24.1813931179404	23.9013176976128	0.180529812810721	-0.0702544422108821	-0.437720936370133	0.138028044766761	0.0999011100079427	0.0492125346325603	-0.280685112655481	-0.472269039409374
P68032	ACTC1	29.5283732969161	26.2540736268431	25.8613832331059	29.6279276018739	26.4863262371399	25.6279519465496	29.6001522221764	26.4396802505176	25.5476615597287	30.0720149335198	26.7616717452442	26.2232089603976	28.2529555521063	25.2312894547772	24.4069129064668	27.8679709470492	24.6480108061675	23.5605754027514	27.8775390542049	24.8313242554478	24.0862651831519	27.5503945219116	24.3428592170393	23.710302813442	-0.772579284843247	-0.620024229607568	-0.86244401556604	-0.988103668188927	-0.753166312089458	-0.766799101087053	-0.961929103835371	-1.05223660715212
P68036	UBE2L3	30.1152039507974	27.6496561532847	29.5482093015807	29.0354857800762	25.409019243869	28.9467326964053	29.8050895825107	27.8480452137619	29.6347800367153	29.8396909409506	28.2561991845914	29.0164832290921	27.5637640665071	25.0012277775062	24.1223414378621	23.6897651289309	21.5638833226228	20.8126849778361	28.9218711206005	24.6041070594108	25.1236443466779	22.4963369322973	22.1499777806673	18.4806955495234	-0.0515337106505723	-0.0703301786072735	-0.252397769725057	0.0900404154727707	-0.0872275208145957	NA	-0.0240470500209179	NA
P68104	EEF1A1	33.2019369048315	29.6572074904144	29.593186358741	33.2238902021262	29.834531496193	29.2931395621404	33.133952618153	29.6466210834697	29.3200810232041	33.4195341804673	29.6629724622675	29.6956107866308	32.262149376845	28.8602941921949	28.6691539383705	31.9211049898853	28.699488155126	28.1318786995426	32.3433972965823	28.857627308003	28.8131108382191	31.4350465083312	27.8655542237746	27.6723612416019	0.0244615301409958	-0.0254119530357581	-0.0986600173591137	-0.0575868387499054	0.00662118012237996	0.0211954245144897	-0.102387813673051	-0.0907261182313241
P68363	TUBA1B	32.7024801848253	28.8939440697404	28.9090202320114	32.5606746997702	29.0740841195978	28.6293354400001	32.8335667549927	29.1700210792173	28.9277313120052	32.8644476644887	29.0844618014518	29.1692326625025	30.8685744958408	27.3509389118523	27.062293560443	29.2477143116175	26.2929860361134	25.284750689682	31.1887796003197	27.3986034491945	27.5924201950841	28.6721926138136	25.0229722186525	25.7373511277515	0.059078342201253	0.00805655487105846	-0.0581274608244536	0.105409894040082	-0.0433931461604479	-0.0506070090114578	0.0420839586712525	-0.245693967668133
P68371	TUBB4B	32.7264311470668	28.9856301636667	28.8934812409949	32.6119720499696	28.9682916753297	28.465365495624	32.7520267874894	29.1206765434863	28.730007968152	32.7469118341983	28.676469663766	28.9347491338506	30.1891921272434	26.5630366816773	26.1610603604612	28.8634584199113	25.8599625817224	25.1785466289389	30.7654074128825	27.2073206181527	27.102094568501	27.8868697470851	25.6832732908405	24.9212071641571	0.100843124433112	-0.0113698413149562	-0.0401260041525599	0.0184917490398792	-0.0219508442553126	-0.0139313472003335	0.0214797274104514	-0.236010613344558
P68402	PAFAH1B2	28.8677353473033	25.3040331879136	24.776054657082	29.0870951966693	25.662507357669	25.0187343545446	29.1821986031476	25.4794193655689	24.8613122337518	29.2233148501581	25.3308422207575	25.2909140306109	26.7721576873211	23.4369514183865	22.3393291878865	19.6039305444748	18.4924008908244	17.3303567169579	28.0417647470784	24.6328403715261	23.9649915708616	NA	NA	NA	0.167100968963075	-0.00285936789025294	-0.385261891115971	-0.214474557022374	-0.698833810663119	NA	-1.10475943140078	NA
P68431	HIST1H3A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P68871	HBB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8386899776747	21.5447701562107	22.6907030928483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P78310	CXADR	NA	NA	NA	19.0607592508318	17.4546687890864	20.7878770590416	NA	NA	NA	21.7298265019687	22.6694716106296	23.0397584493288	21.7958240607429	21.6377233423148	23.3337449943037	21.74533950134	20.3067470489138	22.7446006470621	21.5441097975196	20.6503575973442	23.0854063251522	20.0209311221519	19.0952991446803	20.5161463000628	NA	NA	NA	NA	NA	NA	NA	NA
P78316	NOP14	NA	NA	NA	22.7049108932065	20.5995968985141	20.2296403042582	15.3014247443701	NA	NA	23.6011623205125	22.732830714894	21.8648768151588	24.2741233148015	21.7927696453772	22.7420528043019	24.3731184453466	22.3608899392656	23.2779581943525	23.9526929093598	23.061263725978	22.6251112820762	23.5077278715868	22.2710765595145	23.6751912453918	NA	0.125518859575091	NA	0.0640550644104434	-0.0355052529433018	-0.0108464567348102	NA	-0.0158554656328904
