gene_id	Symbol	baseMean.tumor.KO.WT	log2FoldChange.tumor.KO.WT	reg_tumor	localization_cat
ENSG00000110651.7	CD81	1293.84202076803	-0.889844283293793	not_quantified	membrane
ENSG00000110660.10	SLC35F2	177.271984586033	-0.38675670238854	not_quantified	membrane
ENSG00000110696.5	C11orf58	1460.19491642285	-0.407745571332062	not_quantified	cytosolic
ENSG00000110697.8	PITPNM1	521.155124684563	-0.578547601955813	not_quantified	cytosolic
ENSG00000110700.2	RPS13	4279.78678400469	-0.273018560816617	not_quantified	cytosolic
ENSG00000110711.5	AIP	317.886496912757	-0.351450062384202	unchanged_tumor	cytosolic
ENSG00000110713.11	NUP98	548.743612519522	0.0676842298921055	unchanged_tumor	cytosolic
ENSG00000110717.6	NDUFS8	660.568222848714	-0.21228200792818	not_quantified	cytosolic
ENSG00000110721.7	CHKA	291.993637565483	-0.312139800015709	unchanged_tumor	cytosolic
ENSG00000110756.13	HPS5	221.493112810216	0.230709184747314	not_quantified	cytosolic
ENSG00000110768.7	GTF2H1	316.466762317309	-0.0858854714667876	unchanged_tumor	cytosolic
ENSG00000110801.9	PSMD9	457.994912272926	0.457844232265146	not_quantified	cytosolic
ENSG00000110841.9	PPFIBP1	249.177905059285	0.0987292573319924	unchanged_tumor	cytosolic
ENSG00000110844.9	PRPF40B	151.066798261528	0.305913890044841	unchanged_tumor	cytosolic
ENSG00000110851.7	PRDM4	258.993837111491	-0.193946710253627	unchanged_tumor	cytosolic
ENSG00000110871.10	COQ5	243.074259089761	-0.0925939676380172	unchanged_tumor	cytosolic
ENSG00000110880.6	CORO1C	883.996412457019	0.0523909451231162	unchanged_tumor	cytosolic
ENSG00000110906.8	KCTD10	329.003015951934	0.143831241636278	unchanged_tumor	cytosolic
ENSG00000110911.10	SLC11A2	288.713589999973	-0.527936003239755	not_quantified	membrane
ENSG00000110917.3	MLEC	1351.85677041598	-0.546339974222546	not_quantified	membrane
ENSG00000110921.7	MVK	130.137728754842	-0.375550179974953	not_quantified	cytosolic
ENSG00000110925.2	CSRNP2	218.404980850475	-0.422263208082533	unchanged_tumor	cytosolic
ENSG00000110931.14	CAMKK2	310.528371020151	-0.236440317769841	unchanged_tumor	cytosolic
ENSG00000110955.4	ATP5B	3798.66944297335	-0.227520179785907	unchanged_tumor	cytosolic
ENSG00000110958.11	PTGES3	2905.03870266748	-0.638099009947455	not_quantified	cytosolic
ENSG00000110987.4	BCL7A	147.931957908313	0.703849423653774	not_quantified	cytosolic
ENSG00000111011.13	RSRC2	671.284035230058	-0.193321241220315	not_quantified	cytosolic
ENSG00000111057.6	KRT18	18878.8108786621	-0.431990521340747	not_quantified	cytosolic
ENSG00000111110.7	PPM1H	103.77848620542	-0.307352824685708	unchanged_tumor	cytosolic
ENSG00000111142.9	METAP2	1611.32596709582	0.84026702740062	not_quantified	cytosolic
ENSG00000111144.5	LTA4H	786.581634208873	-0.598657877747387	not_quantified	cytosolic
ENSG00000111145.3	ELK3	453.991486741917	-0.578281074802133	not_quantified	cytosolic
ENSG00000111196.5	MAGOHB	196.166744046454	0.0229984159212171	unchanged_tumor	cytosolic
ENSG00000111203.7	ITFG2	207.759347365908	-0.123899401492272	unchanged_tumor	cytosolic
ENSG00000111206.8	FOXM1	497.289603930661	0.420697866127754	not_quantified	cytosolic
ENSG00000111224.9	PARP11	193.205489031831	3.26857181166025	up_tumor	cytosolic
ENSG00000111229.11	ARPC3	2275.48543532133	-0.635008494116148	not_quantified	cytosolic
ENSG00000111231.4	GPN3	173.236333740279	-0.201000085416397	unchanged_tumor	cytosolic
ENSG00000111237.14	VPS29	846.015773387742	-0.532627793732017	not_quantified	cytosolic
ENSG00000111247.10	RAD51AP1	156.917817029941	0.731230078343183	not_quantified	cytosolic
ENSG00000111261.9	MANSC1	206.393264814146	-1.8007279342585	down_tumor	membrane
ENSG00000111266.4	DUSP16	184.323011541986	-0.209530136814131	unchanged_tumor	cytosolic
ENSG00000111269.2	CREBL2	361.176842552794	-0.521873876299973	not_quantified	cytosolic
ENSG00000111271.10	ACAD10	292.063528615629	0.0917217766834551	unchanged_tumor	cytosolic
ENSG00000111275.8	ALDH2	936.07315901005	-1.05481866713256	down_tumor	cytosolic
ENSG00000111276.6	CDKN1B	494.284745731362	-1.13961147249501	down_tumor	cytosolic
ENSG00000111300.5	NAA25	397.031062678965	-0.030184875042288	unchanged_tumor	cytosolic
ENSG00000111325.12	OGFOD2	140.473204341145	-0.202141253035559	unchanged_tumor	cytosolic
ENSG00000111328.2	CDK2AP1	776.863365846507	-0.398086147722037	not_quantified	cytosolic
ENSG00000111358.9	GTF2H3	341.703705497732	0.380295275163866	not_quantified	cytosolic
ENSG00000111361.8	EIF2B1	401.962968202606	-0.342984886120007	not_quantified	cytosolic
ENSG00000111364.11	DDX55	767.824511424686	1.28271626981747	up_tumor	cytosolic
ENSG00000111371.11	SLC38A1	1362.56760933164	-0.502769453601253	not_quantified	membrane
ENSG00000111412.4	C12orf49	119.438931240302	-0.22747416752499	unchanged_tumor	cytosolic
ENSG00000111445.9	RFC5	244.455239990082	-0.171897073530023	unchanged_tumor	cytosolic
ENSG00000111450.9	STX2	435.118386268794	-0.532467876512121	not_quantified	cytosolic
ENSG00000111481.5	COPZ1	1296.19746361173	-0.509713190174327	not_quantified	cytosolic
ENSG00000111490.8	TBC1D30	41.6268807209443	0.928240800512709	not_quantified	cytosolic
ENSG00000111530.8	CAND1	782.360674215232	0.17900695611192	unchanged_tumor	cytosolic
ENSG00000111540.11	RAB5B	516.976712725294	0.0366619041989487	unchanged_tumor	cytosolic
ENSG00000111554.10	MDM1	98.5294370759855	-0.139445434150092	unchanged_tumor	cytosolic
ENSG00000111581.5	NUP107	417.864962685796	-0.0686821667424028	unchanged_tumor	cytosolic
ENSG00000111596.7	CNOT2	825.674828676626	-0.0302319788363624	unchanged_tumor	cytosolic
ENSG00000111602.7	TIMELESS	508.065978344042	0.433359044301985	not_quantified	cytosolic
ENSG00000111605.12	CPSF6	543.542682034636	-0.302639947661809	not_quantified	cytosolic
ENSG00000111615.8	KRR1	443.35764631383	0.28824462745557	not_quantified	cytosolic
ENSG00000111639.3	MRPL51	924.175607416288	0.264935751026734	not_quantified	cytosolic
ENSG00000111640.10	GAPDH	26794.4088623747	-0.681152033226466	not_quantified	cytosolic
ENSG00000111641.6	NOP2	491.206363110182	0.0826928330214814	unchanged_tumor	cytosolic
ENSG00000111642.10	CHD4	1560.30230406811	1.20990868900559	up_tumor	cytosolic
ENSG00000111647.8	UHRF1BP1L	131.654386509803	-0.263214593832739	unchanged_tumor	cytosolic
ENSG00000111652.5	COPS7A	295.316566317857	-0.134164459473715	unchanged_tumor	cytosolic
ENSG00000111653.15	ING4	166.198861276684	-0.73496484803272	not_quantified	cytosolic
ENSG00000111666.6	CHPT1	412.123550468434	-0.472156471908409	not_quantified	membrane
ENSG00000111667.9	USP5	572.759010710947	0.591810853094026	not_quantified	cytosolic
ENSG00000111669.10	TPI1	7231.41913787553	-0.30815751474692	not_quantified	cytosolic
ENSG00000111670.10	GNPTAB	253.972433376296	0.312590217773195	not_quantified	membrane
ENSG00000111671.5	SPSB2	209.442294188663	-0.443490161581053	not_quantified	cytosolic
ENSG00000111674.4	ENO2	874.629827476458	-1.09773111967957	down_tumor	cytosolic
ENSG00000111676.10	ATN1	678.278692960143	0.0643012946257255	unchanged_tumor	cytosolic
ENSG00000111678.6	C12orf57	540.592563285458	-0.448888375594268	not_quantified	cytosolic
ENSG00000111679.12	PTPN6	335.028515536106	0.737295690148032	not_quantified	cytosolic
ENSG00000111684.6	LPCAT3	167.09349221012	-0.588395561247742	not_quantified	membrane
ENSG00000111696.7	NT5DC3	184.807531343162	0.292559745128351	unchanged_tumor	cytosolic
ENSG00000111707.7	SUDS3	530.052169873548	0.946738931063434	not_quantified	cytosolic
ENSG00000111711.5	GOLT1B	579.680831385227	-0.887531851626291	not_quantified	membrane
ENSG00000111716.8	LDHB	5418.28775710663	-0.197371230409261	unchanged_tumor	cytosolic
ENSG00000111725.6	PRKAB1	220.000172101801	-0.464211472157878	not_quantified	cytosolic
ENSG00000111726.8	CMAS	398.856988829702	-0.448159124819067	not_quantified	cytosolic
ENSG00000111731.8	C2CD5	370.548907913451	-0.526963081761965	not_quantified	cytosolic
ENSG00000111737.7	RAB35	401.859372554544	0.0158829290819274	unchanged_tumor	cytosolic
ENSG00000111752.6	PHC1	198.540729000296	-0.0222143102015253	unchanged_tumor	cytosolic
ENSG00000111775.2	COX6A1	1769.57466067285	-0.61159187755403	not_quantified	membrane
ENSG00000111785.14	RIC8B	177.866492396137	-0.283354179769576	not_quantified	cytosolic
ENSG00000111786.4	SRSF9	1046.3516418302	-0.258126984281782	not_quantified	cytosolic
ENSG00000111790.9	FGFR1OP2	243.95112881695	-0.306034622963168	not_quantified	cytosolic
ENSG00000111802.9	TDP2	407.517182949387	-0.840736078232527	not_quantified	cytosolic
ENSG00000111817.12	DSE	44.4903605161135	0.67759759504642	not_quantified	membrane
ENSG00000111832.8	RWDD1	437.027694750101	0.375150655320366	not_quantified	cytosolic
ENSG00000111843.9	TMEM14C	677.120676336247	-0.587046170491584	not_quantified	NA
ENSG00000111845.4	PAK1IP1	142.585799537385	0.419494743559542	not_quantified	cytosolic
ENSG00000111846.11	GCNT2	136.068224296335	0.633428963549516	not_quantified	NA
ENSG00000111875.7	ASF1A	126.043833654851	-0.740348924517987	not_quantified	cytosolic
ENSG00000111880.11	RNGTT	147.720620816429	0.305062417990891	not_quantified	cytosolic
ENSG00000111897.6	SERINC1	768.81253219007	-0.772854851528585	not_quantified	membrane
ENSG00000111906.13	HDDC2	411.652954778304	-0.43211985305193	not_quantified	cytosolic
ENSG00000111907.16	TPD52L1	480.266379001026	-1.02927903861996	down_tumor	cytosolic
ENSG00000111911.5	HINT3	227.248606967005	0.199398038693035	unchanged_tumor	cytosolic
ENSG00000111912.14	NCOA7	428.124415587742	0.0147371915641822	unchanged_tumor	cytosolic
ENSG00000112029.5	FBXO5	89.0937148735794	0.119972438493755	unchanged_tumor	cytosolic
ENSG00000112031.11	MTRF1L	244.451959472246	0.20319547281425	unchanged_tumor	cytosolic
ENSG00000112062.6	MAPK14	302.539584177318	-0.470347083694028	not_quantified	cytosolic
ENSG00000112078.9	KCTD20	352.115249623229	0.439747521507836	not_quantified	cytosolic
ENSG00000112079.8	STK38	654.732540357048	-0.443155744709778	not_quantified	cytosolic
ENSG00000112081.12	SRSF3	2287.25665355972	-0.14444904971689	unchanged_tumor	cytosolic
ENSG00000112096.12	SOD2	1682.56668538397	0.630456894213413	not_quantified	cytosolic
ENSG00000112110.5	MRPL18	403.708792993908	-0.284136176385202	not_quantified	cytosolic
ENSG00000112118.13	MCM3	494.719350420421	0.0153703204758661	unchanged_tumor	cytosolic
ENSG00000112130.12	RNF8	112.137279373076	-0.218081885640451	unchanged_tumor	cytosolic
ENSG00000112139.10	MDGA1	15.6611127604277	1.30623856908066	up_tumor	membrane
ENSG00000112146.12	FBXO9	371.567642116351	0.151125230848712	unchanged_tumor	cytosolic
ENSG00000112159.7	MDN1	287.617841919209	0.452612597970696	not_quantified	cytosolic
ENSG00000112167.5	SAYSD1	105.819355528741	-0.605741549393247	unchanged_tumor	NA
ENSG00000112186.7	CAP2	113.590006310078	-0.372611854556965	not_quantified	cytosolic
ENSG00000112200.12	ZNF451	220.929397456586	-0.0512344628931877	unchanged_tumor	cytosolic
ENSG00000112208.10	BAG2	238.6249144093	-0.312841175180785	not_quantified	cytosolic
ENSG00000112210.7	RAB23	54.512188811747	-0.191409228654171	unchanged_tumor	cytosolic
ENSG00000112237.8	CCNC	416.711752608638	-0.60548749391712	not_quantified	cytosolic
ENSG00000112242.10	E2F3	233.955898402675	0.275887682771467	unchanged_tumor	cytosolic
ENSG00000112245.6	PTP4A1	4648.59424354336	-0.738170182653295	not_quantified	cytosolic
ENSG00000112249.9	ASCC3	208.092125667737	-0.174359199620589	unchanged_tumor	cytosolic
ENSG00000112282.13	MED23	198.418407311357	-0.806441438556353	not_quantified	cytosolic
ENSG00000112290.8	WASF1	51.7941899347567	-0.574106935320303	not_quantified	cytosolic
ENSG00000112294.8	ALDH5A1	172.593953188213	-0.504289278651357	not_quantified	cytosolic
ENSG00000112304.6	ACOT13	205.00223434286	-0.317510282279261	unchanged_tumor	cytosolic
ENSG00000112305.10	SMAP1	445.282759158121	0.190277486482668	unchanged_tumor	cytosolic
ENSG00000112306.7	RPS12	8196.02253283663	-0.0533071331491492	unchanged_tumor	cytosolic
ENSG00000112308.8	C6orf62	1065.39910768141	-0.117707407591745	unchanged_tumor	cytosolic
ENSG00000112312.5	GMNN	165.864116004555	-0.265077775857998	unchanged_tumor	cytosolic
ENSG00000112319.13	EYA4	98.6197206679176	-0.932077970489243	not_quantified	cytosolic
ENSG00000112335.10	SNX3	792.868466593595	-0.524156054588866	not_quantified	cytosolic
ENSG00000112339.10	HBS1L	234.901772191325	0.320408162456223	not_quantified	cytosolic
ENSG00000112367.6	FIG4	61.8911397738405	-0.0437739081272513	unchanged_tumor	cytosolic
ENSG00000112378.11	PERP	3261.00714367353	-1.01192427369806	down_tumor	membrane
ENSG00000112414.10	GPR126	308.146039701844	0.431989192603085	not_quantified	membrane
ENSG00000112419.10	PHACTR2	200.163250340905	0.133029135258455	unchanged_tumor	cytosolic
ENSG00000112473.12	SLC39A7	891.879405871816	-0.340018634213377	unchanged_tumor	membrane
ENSG00000112511.13	PHF1	180.544453670899	-0.456570322886176	not_quantified	cytosolic
ENSG00000112514.11	CUTA	337.818734995906	-0.606483663321941	not_quantified	NA
ENSG00000112531.12	QKI	484.287942225523	0.202982029860342	unchanged_tumor	cytosolic
ENSG00000112541.9	PDE10A	490.691568502606	-0.921842611717287	not_quantified	cytosolic
ENSG00000112561.13	TFEB	63.8209265640498	0.153154917177111	unchanged_tumor	cytosolic
ENSG00000112576.8	CCND3	846.023697911602	-0.181659730532505	unchanged_tumor	cytosolic
ENSG00000112578.5	BYSL	157.559450913566	0.198687725429171	unchanged_tumor	cytosolic
ENSG00000112584.9	FAM120B	133.003027216767	-0.885875163603799	not_quantified	cytosolic
ENSG00000112592.8	TBP	99.6638615725178	-0.298606212537478	unchanged_tumor	cytosolic
ENSG00000112640.10	PPP2R5D	199.561526900381	0.0496754622649785	unchanged_tumor	cytosolic
ENSG00000112651.7	MRPL2	215.792568032001	-0.188008985627283	unchanged_tumor	cytosolic
ENSG00000112658.6	SRF	195.63168593406	0.100533357652446	unchanged_tumor	cytosolic
ENSG00000112659.9	CUL9	162.310250164887	0.113448782716246	unchanged_tumor	cytosolic
ENSG00000112667.8	DNPH1	294.19185490747	-0.20214722435306	unchanged_tumor	cytosolic
ENSG00000112679.10	DUSP22	160.604697963273	-0.250575651492218	unchanged_tumor	cytosolic
ENSG00000112685.9	EXOC2	124.204603009461	-0.284118849224208	unchanged_tumor	cytosolic
ENSG00000112695.7	COX7A2	761.087626854214	-1.06565770391881	down_tumor	cytosolic
ENSG00000112697.11	TMEM30A	959.873162040079	-0.986533123755366	not_quantified	membrane
ENSG00000112699.6	GMDS	456.035545435424	-1.84998666837152	down_tumor	cytosolic
ENSG00000112701.13	SENP6	608.30774002929	-0.0873042311165505	unchanged_tumor	cytosolic
ENSG00000112715.16	VEGFA	1201.95009050905	-1.94492521692529	down_tumor	membrane
ENSG00000112739.12	PRPF4B	560.011276374445	-0.0577488704352159	unchanged_tumor	cytosolic
ENSG00000112742.5	TTK	112.77646732562	0.212670317679614	unchanged_tumor	cytosolic
ENSG00000112759.12	SLC29A1	222.747305688801	-0.061042249892394	unchanged_tumor	membrane
ENSG00000112763.11	BTN2A1	159.671039893034	-0.454925088851248	not_quantified	membrane
ENSG00000112773.11	FAM46A	806.619941508216	-0.0899738653930525	unchanged_tumor	cytosolic
ENSG00000112812.11	PRSS16	116.575264603937	-1.29074335045168	down_tumor	cytosolic
ENSG00000112837.12	TBX18	848.984631389461	-2.48871874422646	down_tumor	cytosolic
ENSG00000112851.10	ERBB2IP	835.725206039414	-0.837800456267794	not_quantified	cytosolic
ENSG00000112855.10	HARS2	416.548398835625	-0.346146683108845	not_quantified	cytosolic
ENSG00000112877.6	CEP72	57.467392982686	-0.26804568068079	unchanged_tumor	cytosolic
ENSG00000112893.5	MAN2A1	278.88651008216	-0.766060037785342	not_quantified	membrane
ENSG00000112941.8	PAPD7	392.008440500982	-0.418842168792377	not_quantified	cytosolic
ENSG00000112972.10	HMGCS1	1103.30647370113	0.144206941678144	unchanged_tumor	cytosolic
ENSG00000112977.11	DAP	1242.40966707911	-1.41656887389937	down_tumor	cytosolic
ENSG00000112983.13	BRD8	470.638854610449	0.176131280772158	unchanged_tumor	cytosolic
ENSG00000112984.7	KIF20A	169.971498963494	-0.0346703137708666	unchanged_tumor	cytosolic
ENSG00000112992.12	NNT	398.138972547069	-0.972957104867515	not_quantified	cytosolic
ENSG00000112996.5	MRPS30	212.697751555086	-0.46255430896037	not_quantified	cytosolic
ENSG00000113013.8	HSPA9	2532.46599646484	-0.15232922151192	unchanged_tumor	cytosolic
ENSG00000113048.12	MRPS27	499.678609857469	-0.301540781913072	not_quantified	cytosolic
ENSG00000113068.5	PFDN1	393.862250688317	-0.233272691937492	not_quantified	cytosolic
ENSG00000113119.8	TMCO6	101.76052608004	-0.163829850451154	unchanged_tumor	cytosolic
ENSG00000113141.11	IK	782.472853424399	-0.016327496246911	unchanged_tumor	cytosolic
ENSG00000113161.11	HMGCR	399.743255461329	-0.600489253738137	not_quantified	membrane
ENSG00000113163.11	COL4A3BP	305.280929483561	0.0179323584989535	unchanged_tumor	cytosolic
ENSG00000113194.8	FAF2	559.564704774899	-0.529529107009215	not_quantified	membrane
ENSG00000113231.9	PDE8B	209.584880317757	-1.98238791464686	down_tumor	cytosolic
ENSG00000113240.8	CLK4	329.348727079985	-0.600645859007459	unchanged_tumor	cytosolic
ENSG00000113269.9	RNF130	489.48137881001	-0.260246751671182	not_quantified	NA
ENSG00000113272.9	THG1L	237.963455372986	0.478161651232141	not_quantified	cytosolic
ENSG00000113273.11	ARSB	106.210620152772	-0.472759777178793	not_quantified	membrane
ENSG00000113282.9	CLINT1	785.683335521066	-0.527789754575328	not_quantified	cytosolic
ENSG00000113300.7	CNOT6	490.605409432938	-0.114059006591323	unchanged_tumor	cytosolic
ENSG00000113312.6	TTC1	382.890754578726	-0.0854949643764323	unchanged_tumor	cytosolic
ENSG00000113318.9	MSH3	125.702997062356	-0.19448342164283	unchanged_tumor	cytosolic
ENSG00000113319.7	RASGRF2	16.7561644947929	-0.023614171739704	unchanged_tumor	cytosolic
ENSG00000113328.14	CCNG1	628.642686402585	-0.819700136037875	not_quantified	cytosolic
ENSG00000113356.6	POLR3G	178.325131916284	1.37899609153411	up_tumor	cytosolic
ENSG00000113360.12	DROSHA	528.504701425943	0.360921754275218	not_quantified	cytosolic
ENSG00000113368.7	LMNB1	353.30568083962	-0.0130713946832481	unchanged_tumor	cytosolic
ENSG00000113369.4	ARRDC3	637.79340415763	-1.719533890683	down_tumor	cytosolic
ENSG00000113384.9	GOLPH3	938.00792624436	-0.636782909552623	not_quantified	cytosolic
ENSG00000113387.7	SUB1	1083.92106445572	-0.33552757941744	not_quantified	cytosolic
ENSG00000113391.12	FAM172A	170.58917880984	-0.508864972054409	not_quantified	cytosolic
ENSG00000113407.9	TARS	682.901758786722	0.0474056043727194	unchanged_tumor	cytosolic
ENSG00000113441.11	LNPEP	212.554584469547	0.400471103515853	unchanged_tumor	membrane
ENSG00000113448.12	PDE4D	1426.86216956791	-0.550160192913839	not_quantified	cytosolic
ENSG00000113456.14	RAD1	304.013185543023	0.546809728980525	not_quantified	cytosolic
ENSG00000113460.8	BRIX1	285.808012824893	-0.0786808937154241	unchanged_tumor	cytosolic
ENSG00000113504.15	SLC12A7	622.979237380422	-1.00375900949682	down_tumor	membrane
ENSG00000113522.9	RAD50	1091.37085296038	0.412201738399279	not_quantified	cytosolic
ENSG00000113552.11	GNPDA1	253.539665592559	-0.174870721794573	unchanged_tumor	cytosolic
ENSG00000113558.14	SKP1	1786.28844472045	-0.560804233853379	not_quantified	cytosolic
ENSG00000113569.11	NUP155	285.61091190533	0.24586776878787	unchanged_tumor	cytosolic
ENSG00000113575.5	PPP2CA	1354.46481534218	-0.162795847256176	unchanged_tumor	cytosolic
ENSG00000113580.10	NR3C1	1137.45057208954	0.0749239489290115	unchanged_tumor	cytosolic
ENSG00000113583.6	C5orf15	687.332636128248	-0.57191140094678	not_quantified	membrane
ENSG00000113593.7	PPWD1	262.084074045868	-0.279776008535419	unchanged_tumor	cytosolic
ENSG00000113595.10	TRIM23	81.8911756165762	-0.322801865250158	unchanged_tumor	cytosolic
ENSG00000113597.13	TRAPPC13	162.231167665307	-0.73202565836611	not_quantified	cytosolic
ENSG00000113615.8	SEC24A	249.355673135387	-0.988082274584892	not_quantified	cytosolic
ENSG00000113621.10	TXNDC15	417.395411277666	-0.578239182337997	not_quantified	membrane
ENSG00000113638.8	TTC33	85.0514231899904	-0.295647013271337	unchanged_tumor	cytosolic
ENSG00000113643.4	RARS	737.484654774754	-0.215351893752111	not_quantified	cytosolic
ENSG00000113645.9	WWC1	591.761293650355	0.28108164280429	not_quantified	cytosolic
ENSG00000113648.12	H2AFY	1664.99093963015	-0.407545000468378	not_quantified	cytosolic
ENSG00000113649.7	TCERG1	915.423772287547	0.249671760778352	unchanged_tumor	cytosolic
ENSG00000113657.8	DPYSL3	105.406651212319	0.026462265520724	unchanged_tumor	cytosolic
ENSG00000113658.12	SMAD5	385.068194217066	-0.504545615749825	not_quantified	cytosolic
ENSG00000113712.12	CSNK1A1	744.430919656983	0.272941668182114	unchanged_tumor	cytosolic
ENSG00000113716.8	HMGXB3	435.183513368091	-0.305612859555128	not_quantified	cytosolic
ENSG00000113719.11	ERGIC1	1373.031007469	-0.0137273304936157	unchanged_tumor	membrane
ENSG00000113732.4	ATP6V0E1	880.470249145784	-0.489577213884385	unchanged_tumor	membrane
ENSG00000113734.13	BNIP1	85.8592655960392	0.120191626725918	unchanged_tumor	cytosolic
ENSG00000113739.6	STC2	77.4944652332508	0.282836457473935	unchanged_tumor	membrane
ENSG00000113742.8	CPEB4	288.820518068293	0.701850710808899	not_quantified	cytosolic
ENSG00000113758.9	DBN1	762.328074944569	-0.253765692496354	unchanged_tumor	cytosolic
ENSG00000113761.7	ZNF346	101.788125088456	0.151557134136113	unchanged_tumor	cytosolic
ENSG00000113810.11	SMC4	2239.05655812056	0.696186369722624	not_quantified	cytosolic
ENSG00000113811.6	SELK	190.238667448495	-0.818521249881227	not_quantified	NA
ENSG00000113812.9	ACTR8	95.6706248992819	-0.0502509021103933	unchanged_tumor	cytosolic
ENSG00000113838.8	TBCCD1	71.1339822929445	-0.0495604294780198	unchanged_tumor	cytosolic
ENSG00000113845.5	TIMMDC1	466.493175848803	-0.444367753680332	not_quantified	cytosolic
ENSG00000113851.9	CRBN	245.057563698256	-0.302909885528832	not_quantified	cytosolic
ENSG00000113916.13	BCL6	217.961716075834	-0.146987252116055	unchanged_tumor	cytosolic
ENSG00000113966.5	ARL6	25.06121986357	-0.540250363970343	unchanged_tumor	cytosolic
ENSG00000113971.14	NPHP3	226.575061680308	0.362891994691035	unchanged_tumor	cytosolic
ENSG00000114019.10	AMOTL2	244.089686256541	0.9953452074287	not_quantified	cytosolic
ENSG00000114021.7	NIT2	542.885137969459	-0.432432396736739	not_quantified	cytosolic
ENSG00000114023.11	FAM162A	348.883565619713	-0.963376514001602	not_quantified	cytosolic
ENSG00000114026.17	OGG1	179.937991529935	0.623328516605426	not_quantified	cytosolic
ENSG00000114030.8	KPNA1	474.530278198299	-0.160683306388826	unchanged_tumor	cytosolic
ENSG00000114054.9	PCCB	192.581427518677	-0.00874453091880968	unchanged_tumor	cytosolic
ENSG00000114062.13	UBE3A	609.096627344015	0.111083996590943	unchanged_tumor	cytosolic
ENSG00000114098.13	ARMC8	210.79553038006	-0.0610542032922108	unchanged_tumor	cytosolic
ENSG00000114107.4	CEP70	93.6166419655102	-0.0601972342287954	unchanged_tumor	cytosolic
ENSG00000114115.5	RBP1	183.276838815227	1.38020677483434	up_tumor	cytosolic
ENSG00000114120.7	SLC25A36	440.595020480698	-0.672047622571831	not_quantified	cytosolic
ENSG00000114125.9	RNF7	752.498362735585	-0.326637177130727	not_quantified	cytosolic
ENSG00000114126.13	TFDP2	412.441139850499	1.64009413460163	up_tumor	cytosolic
ENSG00000114166.7	KAT2B	102.368527247524	0.0832246191666349	unchanged_tumor	cytosolic
ENSG00000114209.10	PDCD10	264.533508734199	-0.350631099508489	unchanged_tumor	cytosolic
ENSG00000114268.7	PFKFB4	160.536925684281	0.827498140646532	not_quantified	cytosolic
ENSG00000114302.11	PRKAR2A	617.136384550121	0.671970462254906	not_quantified	cytosolic
ENSG00000114315.3	HES1	306.85821897446	0.533786169870506	not_quantified	cytosolic
ENSG00000114316.8	USP4	216.251705260021	0.34594349669414	not_quantified	cytosolic
ENSG00000114331.8	ACAP2	200.571679895364	0.272308262816102	unchanged_tumor	cytosolic
ENSG00000114346.9	ECT2	924.90320397224	-0.263405111175019	not_quantified	cytosolic
ENSG00000114354.8	TFG	1070.92417073907	-0.315603117557548	not_quantified	cytosolic
ENSG00000114383.5	TUSC2	174.446856714943	-0.27575740676878	unchanged_tumor	cytosolic
ENSG00000114388.8	NPRL2	107.083901482523	-0.310401989974088	unchanged_tumor	cytosolic
ENSG00000114391.8	RPL24	5223.28743087372	-0.26138611292107	unchanged_tumor	cytosolic
ENSG00000114395.6	CYB561D2	121.774972860216	-1.05597291936167	down_tumor	membrane
ENSG00000114405.6	C3orf14	65.3029085528342	0.448028824700567	not_quantified	cytosolic
ENSG00000114416.13	FXR1	740.906131915357	-0.248536325295829	unchanged_tumor	cytosolic
ENSG00000114423.14	CBLB	166.397947510982	-0.787156349103726	not_quantified	cytosolic
ENSG00000114439.14	BBX	669.95317432588	0.667570608423158	not_quantified	cytosolic
ENSG00000114446.4	IFT57	188.937132833193	-0.569059932460782	not_quantified	cytosolic
ENSG00000114450.5	GNB4	58.4244344929416	1.8180103759786	up_tumor	cytosolic
ENSG00000114473.9	IQCG	62.3472717827447	1.11797037514694	up_tumor	cytosolic
ENSG00000114480.8	GBE1	394.834642581101	-0.766295581596213	not_quantified	cytosolic
ENSG00000114491.9	UMPS	248.121024039761	-0.0228295079939603	unchanged_tumor	cytosolic
ENSG00000114503.6	NCBP2	619.222371451421	-0.43147428681819	not_quantified	cytosolic
ENSG00000114520.6	SNX4	215.313099146859	-0.335103680621181	not_quantified	cytosolic
ENSG00000114529.8	C3orf52	73.0696325846106	-0.397359161494344	unchanged_tumor	membrane
ENSG00000114541.10	FRMD4B	91.8281840062784	-0.460172083609995	not_quantified	cytosolic
ENSG00000114544.11	SLC41A3	218.730051742337	-0.796381068915614	not_quantified	membrane
ENSG00000114554.7	PLXNA1	284.736580941773	-0.292017690836465	unchanged_tumor	membrane
ENSG00000114573.5	ATP6V1A	455.356718359023	-0.367901317473893	not_quantified	cytosolic
ENSG00000114626.13	ABTB1	170.33509907852	-0.436875272325552	not_quantified	cytosolic
ENSG00000114631.10	PODXL2	65.822845728348	-0.57483071457841	not_quantified	membrane
ENSG00000114648.7	KLHL18	93.1611085539733	0.301186163569635	unchanged_tumor	cytosolic
ENSG00000114650.14	SCAP	273.598880637337	-0.246886529313449	unchanged_tumor	membrane
ENSG00000114686.4	MRPL3	655.352098248854	-0.292155255443835	not_quantified	cytosolic
ENSG00000114735.5	HEMK1	115.65055458434	-0.389665242432222	unchanged_tumor	cytosolic
ENSG00000114738.6	MAPKAPK3	145.831168711124	0.117247312344481	unchanged_tumor	cytosolic
