pos_from_stop	region	localization	sample	scaled_tc_rpm
-689	cds	mem	frac.tc_num1	0.00272813606235108
-688	cds	mem	frac.tc_num1	0.00538845570401724
-687	cds	mem	frac.tc_num1	0.00428291297287332
-686	cds	mem	frac.tc_num1	0.00245577171626585
-685	cds	mem	frac.tc_num1	0.00453161034380231
-684	cds	mem	frac.tc_num1	0.00793368873327247
-683	cds	mem	frac.tc_num1	0.00148633301505893
-682	cds	mem	frac.tc_num1	0.00239898543393256
-681	cds	mem	frac.tc_num1	0.00509472058569616
-680	cds	mem	frac.tc_num1	0.00371653045537602
-679	cds	mem	frac.tc_num1	0.00504194538001791
-678	cds	mem	frac.tc_num1	0.00751789414316054
-677	cds	mem	frac.tc_num1	0.00340056695336663
-676	cds	mem	frac.tc_num1	0.00349045989655093
-675	cds	mem	frac.tc_num1	0.00499106719282782
-674	cds	mem	frac.tc_num1	0.00476073702744372
-673	cds	mem	frac.tc_num1	0.00275802959938686
-672	cds	mem	frac.tc_num1	0.00570019565031377
-671	cds	mem	frac.tc_num1	0.00519385187123167
-670	cds	mem	frac.tc_num1	0.00474455930934243
-669	cds	mem	frac.tc_num1	0.00551217664446532
-668	cds	mem	frac.tc_num1	0.00463105520828033
-667	cds	mem	frac.tc_num1	0.00408217962481151
-666	cds	mem	frac.tc_num1	0.00400331139715634
-665	cds	mem	frac.tc_num1	0.00441742091003721
-664	cds	mem	frac.tc_num1	0.00764481712789061
-663	cds	mem	frac.tc_num1	0.00652266114547639
-662	cds	mem	frac.tc_num1	0.00391023679614925
-661	cds	mem	frac.tc_num1	0.00511152359366431
-660	cds	mem	frac.tc_num1	0.00636395792483296
-659	cds	mem	frac.tc_num1	0.00474274368801578
-658	cds	mem	frac.tc_num1	0.00238014451122601
-657	cds	mem	frac.tc_num1	0.00599402444589961
-656	cds	mem	frac.tc_num1	0.00410789787946347
-655	cds	mem	frac.tc_num1	0.00510385467895108
-654	cds	mem	frac.tc_num1	0.00400058188422363
-653	cds	mem	frac.tc_num1	0.00226099386962644
-652	cds	mem	frac.tc_num1	0.00433109332398983
-651	cds	mem	frac.tc_num1	0.00491704949254602
-650	cds	mem	frac.tc_num1	0.0031679557674425
-649	cds	mem	frac.tc_num1	0.00225233524160738
-648	cds	mem	frac.tc_num1	0.00196997184570086
-647	cds	mem	frac.tc_num1	0.00532422500827593
-646	cds	mem	frac.tc_num1	0.00571234832386969
-645	cds	mem	frac.tc_num1	0.00659673872434333
-644	cds	mem	frac.tc_num1	0.00398696997175361
-643	cds	mem	frac.tc_num1	0.00604407848979063
-642	cds	mem	frac.tc_num1	0.00346911041064139
-641	cds	mem	frac.tc_num1	0.00466567325693583
-640	cds	mem	frac.tc_num1	0.0036800927660699
-639	cds	mem	frac.tc_num1	0.00446392082261516
-638	cds	mem	frac.tc_num1	0.005112979843447
-637	cds	mem	frac.tc_num1	0.00357244922961633
-636	cds	mem	frac.tc_num1	0.00477279420039181
-635	cds	mem	frac.tc_num1	0.00307373877798286
-634	cds	mem	frac.tc_num1	0.00870521810983866
-633	cds	mem	frac.tc_num1	0.00610208804373245
-632	cds	mem	frac.tc_num1	0.00434187262460651
-631	cds	mem	frac.tc_num1	0.00443757409528355
-630	cds	mem	frac.tc_num1	0.00312097604996055
-629	cds	mem	frac.tc_num1	0.00155067264798496
-628	cds	mem	frac.tc_num1	0.0048470029982696
-627	cds	mem	frac.tc_num1	0.00494058735321715
-626	cds	mem	frac.tc_num1	0.00286873640376116
-625	cds	mem	frac.tc_num1	0.00221656060944446
-624	cds	mem	frac.tc_num1	0.00735762216485409
-623	cds	mem	frac.tc_num1	0.00333591806466801
-622	cds	mem	frac.tc_num1	0.00551497180996385
-621	cds	mem	frac.tc_num1	0.004142816977874
-620	cds	mem	frac.tc_num1	0.00133098832963048
-619	cds	mem	frac.tc_num1	0.0035529635278302
-618	cds	mem	frac.tc_num1	0.00373966315327188
-617	cds	mem	frac.tc_num1	0.00365800738418608
-616	cds	mem	frac.tc_num1	0.00767569418229543
-615	cds	mem	frac.tc_num1	0.0051419285148551
-614	cds	mem	frac.tc_num1	0.00437409831455075
-613	cds	mem	frac.tc_num1	0.00267609014248756
-612	cds	mem	frac.tc_num1	0.006202881136657
-611	cds	mem	frac.tc_num1	0.00469551258839175
-610	cds	mem	frac.tc_num1	0.00392485677731633
-609	cds	mem	frac.tc_num1	0.0066175149832437
-608	cds	mem	frac.tc_num1	0.00270973450071156
-607	cds	mem	frac.tc_num1	0.00514502505728083
-606	cds	mem	frac.tc_num1	0.00739577534414811
-605	cds	mem	frac.tc_num1	0.0026202260248119
-604	cds	mem	frac.tc_num1	0.00327368862538701
-603	cds	mem	frac.tc_num1	0.00757763667743344
-602	cds	mem	frac.tc_num1	0.00376624467335556
-601	cds	mem	frac.tc_num1	0.00441946478328858
-600	cds	mem	frac.tc_num1	0.00775606685211209
-599	cds	mem	frac.tc_num1	0.00499781016894915
-598	cds	mem	frac.tc_num1	0.00373200832456385
-597	cds	mem	frac.tc_num1	0.00685441719301192
-596	cds	mem	frac.tc_num1	0.00397575398470394
-595	cds	mem	frac.tc_num1	0.00268293250408346
-594	cds	mem	frac.tc_num1	0.00391859073427463
-593	cds	mem	frac.tc_num1	0.0051877772607839
-592	cds	mem	frac.tc_num1	0.00617488486401425
-591	cds	mem	frac.tc_num1	0.00659257634979166
-590	cds	mem	frac.tc_num1	0.0015450571756099
-589	cds	mem	frac.tc_num1	0.00286107258100401
-588	cds	mem	frac.tc_num1	0.005452228252411
-587	cds	mem	frac.tc_num1	0.00167804073026713
-586	cds	mem	frac.tc_num1	0.0047492617221469
-585	cds	mem	frac.tc_num1	0.00313538032606521
-584	cds	mem	frac.tc_num1	0.00432774819467373
-583	cds	mem	frac.tc_num1	0.00402185334836205
-582	cds	mem	frac.tc_num1	0.00390106583343168
-581	cds	mem	frac.tc_num1	0.00290749516751005
-580	cds	mem	frac.tc_num1	0.00459538819786856
-579	cds	mem	frac.tc_num1	0.00373643527245217
-578	cds	mem	frac.tc_num1	0.00417829548599782
-577	cds	mem	frac.tc_num1	0.00559315371269479
-576	cds	mem	frac.tc_num1	0.00479869741556805
-575	cds	mem	frac.tc_num1	0.00431401590194714
-574	cds	mem	frac.tc_num1	0.00379420758960273
-573	cds	mem	frac.tc_num1	0.00566551345896273
-572	cds	mem	frac.tc_num1	0.0031030025261608
-571	cds	mem	frac.tc_num1	0.00444364125899179
-570	cds	mem	frac.tc_num1	0.00383046286298356
-569	cds	mem	frac.tc_num1	0.00461639321206675
-568	cds	mem	frac.tc_num1	0.00461563605340667
-567	cds	mem	frac.tc_num1	0.00760558848942048
-566	cds	mem	frac.tc_num1	0.00331356555328149
-565	cds	mem	frac.tc_num1	0.00333427375993004
-564	cds	mem	frac.tc_num1	0.00442993434836815
-563	cds	mem	frac.tc_num1	0.00375563567607802
-562	cds	mem	frac.tc_num1	0.0045372732325222
-561	cds	mem	frac.tc_num1	0.00664960777942777
-560	cds	mem	frac.tc_num1	0.00425592215250325
-559	cds	mem	frac.tc_num1	0.00405260089346675
-558	cds	mem	frac.tc_num1	0.0068368544267157
-557	cds	mem	frac.tc_num1	0.00346622589553993
-556	cds	mem	frac.tc_num1	0.00544484025374792
-555	cds	mem	frac.tc_num1	0.00795663823867204
-554	cds	mem	frac.tc_num1	0.00319083592262847
-553	cds	mem	frac.tc_num1	0.00531729319656606
-552	cds	mem	frac.tc_num1	0.00589221165363778
-551	cds	mem	frac.tc_num1	0.00334888440534428
-550	cds	mem	frac.tc_num1	0.0031583991621763
-549	cds	mem	frac.tc_num1	0.00646038513059845
-548	cds	mem	frac.tc_num1	0.00393169310972781
-547	cds	mem	frac.tc_num1	0.00237125511587033
-546	cds	mem	frac.tc_num1	0.00477891348095454
-545	cds	mem	frac.tc_num1	0.00392184461874393
-544	cds	mem	frac.tc_num1	0.00391219292770392
-543	cds	mem	frac.tc_num1	0.00545814712182191
-542	cds	mem	frac.tc_num1	0.00486120724644947
-541	cds	mem	frac.tc_num1	0.00507220355074269
-540	cds	mem	frac.tc_num1	0.00502982589274442
-539	cds	mem	frac.tc_num1	0.00668434206666715
-538	cds	mem	frac.tc_num1	0.00599159872640406
-537	cds	mem	frac.tc_num1	0.00756895517690155
-536	cds	mem	frac.tc_num1	0.00425132681189885
-535	cds	mem	frac.tc_num1	0.00387124236601565
-534	cds	mem	frac.tc_num1	0.00413410900441645
-533	cds	mem	frac.tc_num1	0.00395042981155639
-532	cds	mem	frac.tc_num1	0.00724144540215353
-531	cds	mem	frac.tc_num1	0.00572868901818208
-530	cds	mem	frac.tc_num1	0.00612624599176034
-529	cds	mem	frac.tc_num1	0.00450325226070987
-528	cds	mem	frac.tc_num1	0.00549623242714701
-527	cds	mem	frac.tc_num1	0.00503233388949377
-526	cds	mem	frac.tc_num1	0.00451145070578028
-525	cds	mem	frac.tc_num1	0.00492271183894552
-524	cds	mem	frac.tc_num1	0.00350721137892187
-523	cds	mem	frac.tc_num1	0.00386043329939381
-522	cds	mem	frac.tc_num1	0.00668607815447773
-521	cds	mem	frac.tc_num1	0.00299291454838206
-520	cds	mem	frac.tc_num1	0.0029314983495154
-519	cds	mem	frac.tc_num1	0.00699229979165768
-518	cds	mem	frac.tc_num1	0.00622666988624459
-517	cds	mem	frac.tc_num1	0.00537784024481425
-516	cds	mem	frac.tc_num1	0.00736091613768968
-515	cds	mem	frac.tc_num1	0.0045395854726906
-514	cds	mem	frac.tc_num1	0.00381598347739481
-513	cds	mem	frac.tc_num1	0.00287548151109603
-512	cds	mem	frac.tc_num1	0.00367711298113337
-511	cds	mem	frac.tc_num1	0.00132193470356187
-510	cds	mem	frac.tc_num1	0.0052992012330785
-509	cds	mem	frac.tc_num1	0.0052758159911305
-508	cds	mem	frac.tc_num1	0.0032644176177406
-507	cds	mem	frac.tc_num1	0.00579352511712748
-506	cds	mem	frac.tc_num1	0.00321448474283645
-505	cds	mem	frac.tc_num1	0.00585063181743598
-504	cds	mem	frac.tc_num1	0.00340072901074302
-503	cds	mem	frac.tc_num1	0.00305064705108811
-502	cds	mem	frac.tc_num1	0.00454355776644913
-501	cds	mem	frac.tc_num1	0.00628770527419628
-500	cds	mem	frac.tc_num1	0.00637366091560321
-499	cds	mem	frac.tc_num1	0.00632996743832156
-498	cds	mem	frac.tc_num1	0.00611988018130342
-497	cds	mem	frac.tc_num1	0.00327437897557888
-496	cds	mem	frac.tc_num1	0.00563296641290969
-495	cds	mem	frac.tc_num1	0.00508009256927879
-494	cds	mem	frac.tc_num1	0.004326475868313
-493	cds	mem	frac.tc_num1	0.00539440177846436
-492	cds	mem	frac.tc_num1	0.00562530287456333
-491	cds	mem	frac.tc_num1	0.00612805658222043
-490	cds	mem	frac.tc_num1	0.00321153062954832
-489	cds	mem	frac.tc_num1	0.00596375279554286
-488	cds	mem	frac.tc_num1	0.00451664086615578
-487	cds	mem	frac.tc_num1	0.00374686421240496
-486	cds	mem	frac.tc_num1	0.00626025454604552
-485	cds	mem	frac.tc_num1	0.00574151931264485
-484	cds	mem	frac.tc_num1	0.00327334268087912
-483	cds	mem	frac.tc_num1	0.00764322008865856
-482	cds	mem	frac.tc_num1	0.00602759364598026
-481	cds	mem	frac.tc_num1	0.00314007213434776
-480	cds	mem	frac.tc_num1	0.00750102418145904
-479	cds	mem	frac.tc_num1	0.00342987174778413
-478	cds	mem	frac.tc_num1	0.00806990061164079
-477	cds	mem	frac.tc_num1	0.00449738221300512
-476	cds	mem	frac.tc_num1	0.00599792502942928
-475	cds	mem	frac.tc_num1	0.0043107502135328
-474	cds	mem	frac.tc_num1	0.00721580270802061
-473	cds	mem	frac.tc_num1	0.00281524953784183
-472	cds	mem	frac.tc_num1	0.0070939254908939
-471	cds	mem	frac.tc_num1	0.00594386276551322
-470	cds	mem	frac.tc_num1	0.00544254987397533
-469	cds	mem	frac.tc_num1	0.00556305941003628
-468	cds	mem	frac.tc_num1	0.00582310639398036
-467	cds	mem	frac.tc_num1	0.00345690891670423
-466	cds	mem	frac.tc_num1	0.00388768129261297
-465	cds	mem	frac.tc_num1	0.00465283405447116
-464	cds	mem	frac.tc_num1	0.00510040820811072
-463	cds	mem	frac.tc_num1	0.00594060302103285
-462	cds	mem	frac.tc_num1	0.00409917622005004
-461	cds	mem	frac.tc_num1	0.0027869329027084
-460	cds	mem	frac.tc_num1	0.00566933311424134
-459	cds	mem	frac.tc_num1	0.00444586990851941
-458	cds	mem	frac.tc_num1	0.00285780673182007
-457	cds	mem	frac.tc_num1	0.00274460246700971
-456	cds	mem	frac.tc_num1	0.00546971469518245
-455	cds	mem	frac.tc_num1	0.00432820629383528
-454	cds	mem	frac.tc_num1	0.00794548582819337
-453	cds	mem	frac.tc_num1	0.00711454019255902
-452	cds	mem	frac.tc_num1	0.00354235876537156
-451	cds	mem	frac.tc_num1	0.00491782416068689
-450	cds	mem	frac.tc_num1	0.0079259277313798
-449	cds	mem	frac.tc_num1	0.00555377044287789
-448	cds	mem	frac.tc_num1	0.00509635026571802
-447	cds	mem	frac.tc_num1	0.0073878281947983
-446	cds	mem	frac.tc_num1	0.00437508721811987
-445	cds	mem	frac.tc_num1	0.00530170530123299
-444	cds	mem	frac.tc_num1	0.00682052182766835
-443	cds	mem	frac.tc_num1	0.00434361096511889
-442	cds	mem	frac.tc_num1	0.00466928180763826
-441	cds	mem	frac.tc_num1	0.00517681800419486
-440	cds	mem	frac.tc_num1	0.00683037920804462
-439	cds	mem	frac.tc_num1	0.00408793241142361
-438	cds	mem	frac.tc_num1	0.00416936114031398
-437	cds	mem	frac.tc_num1	0.00364514159445448
-436	cds	mem	frac.tc_num1	0.00462547647506531
-435	cds	mem	frac.tc_num1	0.0049513674401641
-434	cds	mem	frac.tc_num1	0.00489428103683192
-433	cds	mem	frac.tc_num1	0.00544076450933677
-432	cds	mem	frac.tc_num1	0.00606539792250778
-431	cds	mem	frac.tc_num1	0.00581252532303606
-430	cds	mem	frac.tc_num1	0.00596856432542117
-429	cds	mem	frac.tc_num1	0.00649920844198644
-428	cds	mem	frac.tc_num1	0.00560186175580517
-427	cds	mem	frac.tc_num1	0.00397427225545616
-426	cds	mem	frac.tc_num1	0.00559797674444166
-425	cds	mem	frac.tc_num1	0.00466905064235487
-424	cds	mem	frac.tc_num1	0.00266772060194252
-423	cds	mem	frac.tc_num1	0.00368192470467268
-422	cds	mem	frac.tc_num1	0.00341238385734153
-421	cds	mem	frac.tc_num1	0.0031434081311401
-420	cds	mem	frac.tc_num1	0.00559876971137779
-419	cds	mem	frac.tc_num1	0.00314437638354931
-418	cds	mem	frac.tc_num1	0.00498965417561604
-417	cds	mem	frac.tc_num1	0.00535394052094814
-416	cds	mem	frac.tc_num1	0.00425850291285712
-415	cds	mem	frac.tc_num1	0.00173223591963278
-414	cds	mem	frac.tc_num1	0.00426070754843927
-413	cds	mem	frac.tc_num1	0.00202162641016784
-412	cds	mem	frac.tc_num1	0.00429660403495128
-411	cds	mem	frac.tc_num1	0.00458282852224042
-410	cds	mem	frac.tc_num1	0.00385141371508791
-409	cds	mem	frac.tc_num1	0.00503830199279598
-408	cds	mem	frac.tc_num1	0.00571963806550063
-407	cds	mem	frac.tc_num1	0.00278540246230158
-406	cds	mem	frac.tc_num1	0.00221661218818711
-405	cds	mem	frac.tc_num1	0.00497725501996108
-404	cds	mem	frac.tc_num1	0.00315315823130163
-403	cds	mem	frac.tc_num1	0.00424531344852238
-402	cds	mem	frac.tc_num1	0.0051958931473598
-401	cds	mem	frac.tc_num1	0.00372075825878119
-400	cds	mem	frac.tc_num1	0.00434089538217952
-399	cds	mem	frac.tc_num1	0.00463775324784412
-398	cds	mem	frac.tc_num1	0.00394919833134925
-397	cds	mem	frac.tc_num1	0.00636466044559031
-396	cds	mem	frac.tc_num1	0.00358622372792331
-395	cds	mem	frac.tc_num1	0.00466881798471227
-394	cds	mem	frac.tc_num1	0.00436022162133719
-393	cds	mem	frac.tc_num1	0.00384431836225022
-392	cds	mem	frac.tc_num1	0.00523162350105816
-391	cds	mem	frac.tc_num1	0.00419174005193576
-390	cds	mem	frac.tc_num1	0.00579281357897637
-389	cds	mem	frac.tc_num1	0.00392443675131114
-388	cds	mem	frac.tc_num1	0.00537979506597187
-387	cds	mem	frac.tc_num1	0.00406631706234924
-386	cds	mem	frac.tc_num1	0.00283734138066874
-385	cds	mem	frac.tc_num1	0.00289980976620147
-384	cds	mem	frac.tc_num1	0.00606717734400574
-383	cds	mem	frac.tc_num1	0.00352311854624813
-382	cds	mem	frac.tc_num1	0.00599456122345518
-381	cds	mem	frac.tc_num1	0.0038594161093263
-380	cds	mem	frac.tc_num1	0.00709947594756234
-379	cds	mem	frac.tc_num1	0.00316912522958003
-378	cds	mem	frac.tc_num1	0.00501129917026053
-377	cds	mem	frac.tc_num1	0.00397940174642066
-376	cds	mem	frac.tc_num1	0.00466552588817038
-375	cds	mem	frac.tc_num1	0.00643520874495116
-374	cds	mem	frac.tc_num1	0.00362849183963282
-373	cds	mem	frac.tc_num1	0.00713363953506464
-372	cds	mem	frac.tc_num1	0.00471381370787316
-371	cds	mem	frac.tc_num1	0.00407220944572693
-370	cds	mem	frac.tc_num1	0.00476965518285221
-369	cds	mem	frac.tc_num1	0.00770694453643865
-368	cds	mem	frac.tc_num1	0.00501296682674383
-367	cds	mem	frac.tc_num1	0.00599599930075995
-366	cds	mem	frac.tc_num1	0.0079014563134048
-365	cds	mem	frac.tc_num1	0.00444821961104914
-364	cds	mem	frac.tc_num1	0.00483733871868623
-363	cds	mem	frac.tc_num1	0.00738633625479267
-362	cds	mem	frac.tc_num1	0.00454819278100767
-361	cds	mem	frac.tc_num1	0.00490727119245412
-360	cds	mem	frac.tc_num1	0.00694342214744145
-359	cds	mem	frac.tc_num1	0.0050068072720088
-358	cds	mem	frac.tc_num1	0.00510204390501962
-357	cds	mem	frac.tc_num1	0.00304856777245668
-356	cds	mem	frac.tc_num1	0.0033229053886162
-355	cds	mem	frac.tc_num1	0.00477653669851334
-354	cds	mem	frac.tc_num1	0.00530048559746597
-353	cds	mem	frac.tc_num1	0.00368045302341329
-352	cds	mem	frac.tc_num1	0.00452415082303433
-351	cds	mem	frac.tc_num1	0.00612299856400169
-350	cds	mem	frac.tc_num1	0.0057443014820182
-349	cds	mem	frac.tc_num1	0.00593649173158076
-348	cds	mem	frac.tc_num1	0.00400782458088727
-347	cds	mem	frac.tc_num1	0.00513832987378085
-346	cds	mem	frac.tc_num1	0.00541438473550858
-345	cds	mem	frac.tc_num1	0.00720667800844152
-344	cds	mem	frac.tc_num1	0.00385682511030693
-343	cds	mem	frac.tc_num1	0.00559666447339984
-342	cds	mem	frac.tc_num1	0.00501771318999842
-341	cds	mem	frac.tc_num1	0.00712330744121004
-340	cds	mem	frac.tc_num1	0.0028256663535223
-339	cds	mem	frac.tc_num1	0.00607588873392066
-338	cds	mem	frac.tc_num1	0.00433095016244223
-337	cds	mem	frac.tc_num1	0.00305766309494076
-336	cds	mem	frac.tc_num1	0.00417212416303808
-335	cds	mem	frac.tc_num1	0.00365905678778752
-334	cds	mem	frac.tc_num1	0.00589249594195247
-333	cds	mem	frac.tc_num1	0.00867227968378421
-332	cds	mem	frac.tc_num1	0.00273210683437571
-331	cds	mem	frac.tc_num1	0.00481748825437676
-330	cds	mem	frac.tc_num1	0.00504506749957438
-329	cds	mem	frac.tc_num1	0.00337813556562823
-328	cds	mem	frac.tc_num1	0.00321075035088521
-327	cds	mem	frac.tc_num1	0.00665930547883482
-326	cds	mem	frac.tc_num1	0.00401271714689678
-325	cds	mem	frac.tc_num1	0.00547574805148387
-324	cds	mem	frac.tc_num1	0.00946552286905681
-323	cds	mem	frac.tc_num1	0.00452795727187013
-322	cds	mem	frac.tc_num1	0.00319643092185492
-321	cds	mem	frac.tc_num1	0.00679774556099434
-320	cds	mem	frac.tc_num1	0.00287805626612242
-319	cds	mem	frac.tc_num1	0.00230220791654718
-318	cds	mem	frac.tc_num1	0.00822389543902223
-317	cds	mem	frac.tc_num1	0.00292117401187258
-316	cds	mem	frac.tc_num1	0.00371926538119731
-315	cds	mem	frac.tc_num1	0.0054688551089155
-314	cds	mem	frac.tc_num1	0.00307411926532367
-313	cds	mem	frac.tc_num1	0.00457207803609106
-312	cds	mem	frac.tc_num1	0.00520348387088003
-311	cds	mem	frac.tc_num1	0.00418987516049759
-310	cds	mem	frac.tc_num1	0.0059270738514344
-309	cds	mem	frac.tc_num1	0.00790283335027338
-308	cds	mem	frac.tc_num1	0.0037524161732116
-307	cds	mem	frac.tc_num1	0.00367700326428415
-306	cds	mem	frac.tc_num1	0.00890456951077063
-305	cds	mem	frac.tc_num1	0.00279004710429048
-304	cds	mem	frac.tc_num1	0.00493008968810409
-303	cds	mem	frac.tc_num1	0.00806986893551517
-302	cds	mem	frac.tc_num1	0.0065325738386531
-301	cds	mem	frac.tc_num1	0.00650871040398596
-300	cds	mem	frac.tc_num1	0.00629994219641156
-299	cds	mem	frac.tc_num1	0.00526459539755973
-298	cds	mem	frac.tc_num1	0.00529752467107903
-297	cds	mem	frac.tc_num1	0.00622676833660709
-296	cds	mem	frac.tc_num1	0.00507018661763555
-295	cds	mem	frac.tc_num1	0.00373104632162312
-294	cds	mem	frac.tc_num1	0.00606699167557388
-293	cds	mem	frac.tc_num1	0.00388697551881451
-292	cds	mem	frac.tc_num1	0.00190846382897182
-291	cds	mem	frac.tc_num1	0.00382117845339974
-290	cds	mem	frac.tc_num1	0.00347526734116096
-289	cds	mem	frac.tc_num1	0.00443543536632944
-288	cds	mem	frac.tc_num1	0.00739902583899833
-287	cds	mem	frac.tc_num1	0.0057424874723927
-286	cds	mem	frac.tc_num1	0.00675790402848676
-285	cds	mem	frac.tc_num1	0.0081464033269609
-284	cds	mem	frac.tc_num1	0.00498042783541274
-283	cds	mem	frac.tc_num1	0.00536659107969807
-282	cds	mem	frac.tc_num1	0.004992124384447
-281	cds	mem	frac.tc_num1	0.00438743425306011
-280	cds	mem	frac.tc_num1	0.00456197910504159
-279	cds	mem	frac.tc_num1	0.00660841552940591
-278	cds	mem	frac.tc_num1	0.00615879348278938
-277	cds	mem	frac.tc_num1	0.00583327877410556
-276	cds	mem	frac.tc_num1	0.00619850325045937
-275	cds	mem	frac.tc_num1	0.00445138850758614
-274	cds	mem	frac.tc_num1	0.00670156817590548
-273	cds	mem	frac.tc_num1	0.00390680740930775
-272	cds	mem	frac.tc_num1	0.00437931382389184
-271	cds	mem	frac.tc_num1	0.00630246986474098
-270	cds	mem	frac.tc_num1	0.00679890072659423
-269	cds	mem	frac.tc_num1	0.00514480620850902
-268	cds	mem	frac.tc_num1	0.00652474616890297
-267	cds	mem	frac.tc_num1	0.00895727402191697
-266	cds	mem	frac.tc_num1	0.00622312983063425
-265	cds	mem	frac.tc_num1	0.00708696129821283
-264	cds	mem	frac.tc_num1	0.00907675286744042
-263	cds	mem	frac.tc_num1	0.00512769622290156
-262	cds	mem	frac.tc_num1	0.00617203183385721
-261	cds	mem	frac.tc_num1	0.0056990275463356
-260	cds	mem	frac.tc_num1	0.0043650363306315
-259	cds	mem	frac.tc_num1	0.00366159321470401
-258	cds	mem	frac.tc_num1	0.00656055792925036
-257	cds	mem	frac.tc_num1	0.00357818751144314
-256	cds	mem	frac.tc_num1	0.00414157264546892
-255	cds	mem	frac.tc_num1	0.00569915962057099
-254	cds	mem	frac.tc_num1	0.00415887391018228
-253	cds	mem	frac.tc_num1	0.00318372846764816
-252	cds	mem	frac.tc_num1	0.00513176446657401
-251	cds	mem	frac.tc_num1	0.00449062558374823
-250	cds	mem	frac.tc_num1	0.00731018145489541
-249	cds	mem	frac.tc_num1	0.00564672258753521
-248	cds	mem	frac.tc_num1	0.00254694435286369
-247	cds	mem	frac.tc_num1	0.00391360846052779
-246	cds	mem	frac.tc_num1	0.00773362899570888
-245	cds	mem	frac.tc_num1	0.0045744188546944
-244	cds	mem	frac.tc_num1	0.00585532901466668
-243	cds	mem	frac.tc_num1	0.00557862247818528
-242	cds	mem	frac.tc_num1	0.00369006231622633
-241	cds	mem	frac.tc_num1	0.00503761958218988
-240	cds	mem	frac.tc_num1	0.00462972403743074
-239	cds	mem	frac.tc_num1	0.00458454133586645
-238	cds	mem	frac.tc_num1	0.00667930046183935
-237	cds	mem	frac.tc_num1	0.00605300490104822
-236	cds	mem	frac.tc_num1	0.00338761149877858
-235	cds	mem	frac.tc_num1	0.00777509809158702
-234	cds	mem	frac.tc_num1	0.00605309525259445
-233	cds	mem	frac.tc_num1	0.00247783419766238
-232	cds	mem	frac.tc_num1	0.00320763289501141
-231	cds	mem	frac.tc_num1	0.00270922639693903
-230	cds	mem	frac.tc_num1	0.00351859956436999
-229	cds	mem	frac.tc_num1	0.00548682940903775
-228	cds	mem	frac.tc_num1	0.00615925756776322
-227	cds	mem	frac.tc_num1	0.00459395638060384
-226	cds	mem	frac.tc_num1	0.00461986648989358
-225	cds	mem	frac.tc_num1	0.00691373583931835
-224	cds	mem	frac.tc_num1	0.003897685210268
-223	cds	mem	frac.tc_num1	0.00366635339397597
-222	cds	mem	frac.tc_num1	0.00889440310984459
-221	cds	mem	frac.tc_num1	0.00462698102769972
-220	cds	mem	frac.tc_num1	0.00376244440584899
-219	cds	mem	frac.tc_num1	0.0035583347195549
-218	cds	mem	frac.tc_num1	0.00277762324690884
-217	cds	mem	frac.tc_num1	0.00396054116663468
-216	cds	mem	frac.tc_num1	0.00635664528518639
-215	cds	mem	frac.tc_num1	0.00408445226934942
-214	cds	mem	frac.tc_num1	0.00421109082438912
-213	cds	mem	frac.tc_num1	0.0043400978468946
-212	cds	mem	frac.tc_num1	0.00430498899963099
-211	cds	mem	frac.tc_num1	0.00310135421370358
-210	cds	mem	frac.tc_num1	0.00549206031765773
-209	cds	mem	frac.tc_num1	0.00447668791930939
-208	cds	mem	frac.tc_num1	0.00433017537791744
-207	cds	mem	frac.tc_num1	0.00650790671005808
-206	cds	mem	frac.tc_num1	0.00278490903008792
-205	cds	mem	frac.tc_num1	0.00649789287740128
-204	cds	mem	frac.tc_num1	0.00645393215002833
-203	cds	mem	frac.tc_num1	0.00342639973747822
-202	cds	mem	frac.tc_num1	0.006765259617391
-201	cds	mem	frac.tc_num1	0.00582695569454802
-200	cds	mem	frac.tc_num1	0.0037820488310499
-199	cds	mem	frac.tc_num1	0.00338311660684348
-198	cds	mem	frac.tc_num1	0.00654269989639505
-197	cds	mem	frac.tc_num1	0.00400689493330703
-196	cds	mem	frac.tc_num1	0.00367809369890559
-195	cds	mem	frac.tc_num1	0.00775843446225569
-194	cds	mem	frac.tc_num1	0.00266372990658052
-193	cds	mem	frac.tc_num1	0.00474292884994738
-192	cds	mem	frac.tc_num1	0.00832273992195954
-191	cds	mem	frac.tc_num1	0.00366528956937033
-190	cds	mem	frac.tc_num1	0.00637112265405483
-189	cds	mem	frac.tc_num1	0.00479886820699135
-188	cds	mem	frac.tc_num1	0.00518148123724145
-187	cds	mem	frac.tc_num1	0.00424943022977992
-186	cds	mem	frac.tc_num1	0.00646497081144462
-185	cds	mem	frac.tc_num1	0.00109405911398438
-184	cds	mem	frac.tc_num1	0.0039591469347863
-183	cds	mem	frac.tc_num1	0.00793241462657619
-182	cds	mem	frac.tc_num1	0.00360399109366254
-181	cds	mem	frac.tc_num1	0.00360947360414383
-180	cds	mem	frac.tc_num1	0.00476081748661235
-179	cds	mem	frac.tc_num1	0.00488835066772386
-178	cds	mem	frac.tc_num1	0.00451784616217746
-177	cds	mem	frac.tc_num1	0.00608632577354963
-176	cds	mem	frac.tc_num1	0.00373163972111935
-175	cds	mem	frac.tc_num1	0.0065387242328149
-174	cds	mem	frac.tc_num1	0.00482523623806968
-173	cds	mem	frac.tc_num1	0.00146694176627846
