transcript	region	loc	hval
ENST00000316634.5	cds_bck	cytosolic_bck	1.15298507462687
ENST00000316660.6	cds_bck	cytosolic_bck	0.794117647058823
ENST00000316694.3	cds_bck	cytosolic_bck	1.07027406886859
ENST00000316788.7	cds_bck	cytosolic_bck	1.60578661844485
ENST00000316804.5	cds_bck	cytosolic_bck	0.9936
ENST00000316836.3	cds_bck	cytosolic_bck	1.34656340755082
ENST00000316843.4	cds_bck	cytosolic_bck	0.917245735944409
ENST00000316856.3	cds_bck	cytosolic_bck	1.14245283018868
ENST00000316878.6	cds_bck	cytosolic_bck	0.845390657296404
ENST00000316881.4	cds_bck	cytosolic_bck	1.01663090128755
ENST00000316891.5	cds_bck	cytosolic_bck	1.51127272727273
ENST00000316939.1	cds_bck	cytosolic_bck	0.590625
ENST00000316963.3	cds_bck	cytosolic_bck	0.772590361445783
ENST00000317020.6	cds_bck	cytosolic_bck	1.69442433019551
ENST00000317025.8	cds_bck	cytosolic_bck	1.54189031505251
ENST00000317058.3	cds_bck	cytosolic_bck	0.977725674091442
ENST00000317089.5	cds_bck	cytosolic_bck	1.77851239669421
ENST00000317091.4	cds_bck	cytosolic_bck	0.928377645143787
ENST00000317096.4	cds_bck	cytosolic_bck	1.13771377137714
ENST00000317147.5	cds_bck	cytosolic_bck	1.39735285834976
ENST00000317168.6	cds_bck	cytosolic_bck	1.63732057416268
ENST00000317178.5	cds_bck	cytosolic_bck	1.60143979057592
ENST00000317276.4	cds_bck	cytosolic_bck	0.764568158168574
ENST00000317459.6	cds_bck	cytosolic_bck	0.810368349249659
ENST00000317479.3	cds_bck	cytosolic_bck	1.02325581395349
ENST00000317483.3	cds_bck	cytosolic_bck	2.12554744525547
ENST00000317502.6	cds_bck	cytosolic_bck	0.600409836065574
ENST00000317534.5	cds_bck	cytosolic_bck	1.00842105263158
ENST00000317552.4	cds_bck	cytosolic_bck	1.36
ENST00000317697.3	cds_bck	cytosolic_bck	1.04653937947494
ENST00000317702.5	cds_bck	cytosolic_bck	0.980182926829268
ENST00000317799.5	cds_bck	cytosolic_bck	1.24212034383954
ENST00000317829.8	cds_bck	cytosolic_bck	1.01448736998514
ENST00000317881.8	cds_bck	cytosolic_bck	0.679723502304147
ENST00000317897.3	cds_bck	cytosolic_bck	1.08603351955307
ENST00000317905.5	cds_bck	cytosolic_bck	0.862911435357991
ENST00000317907.4	cds_bck	cytosolic_bck	1.57091490211746
ENST00000317968.4	cds_bck	cytosolic_bck	1.0266742338252
ENST00000317995.4	cds_bck	cytosolic_bck	1.32938388625592
ENST00000318003.7	cds_bck	cytosolic_bck	0.87619384506544
ENST00000318006.5	cds_bck	cytosolic_bck	1.19738360908042
ENST00000318008.6	cds_bck	cytosolic_bck	1.14134742404227
ENST00000318059.3	cds_bck	cytosolic_bck	1.06876790830946
ENST00000318129.5	cds_bck	cytosolic_bck	0.627009646302251
ENST00000318158.6	cds_bck	cytosolic_bck	0.875782881002088
ENST00000318217.5	cds_bck	cytosolic_bck	1.26336898395722
ENST00000318249.5	cds_bck	cytosolic_bck	1.47730912973839
ENST00000318317.4	cds_bck	cytosolic_bck	1.18446601941748
ENST00000318348.4	cds_bck	cytosolic_bck	1.11813643926789
ENST00000318364.8	cds_bck	cytosolic_bck	0.880266075388027
ENST00000318388.6	cds_bck	cytosolic_bck	1.46047156726768
ENST00000318410.7	cds_bck	cytosolic_bck	1.37351492321066
ENST00000318471.4	cds_bck	cytosolic_bck	1.44114528101803
ENST00000318522.5	cds_bck	cytosolic_bck	1.45937607130614
ENST00000318560.5	cds_bck	cytosolic_bck	1.11563614744352
ENST00000318887.3	cds_bck	cytosolic_bck	1.1789802289282
ENST00000318911.4	cds_bck	cytosolic_bck	1.08640674394099
ENST00000318967.2	cds_bck	cytosolic_bck	1.24774193548387
ENST00000318978.4	cds_bck	cytosolic_bck	0.195454545454545
ENST00000319004.5	cds_bck	cytosolic_bck	1.26874205844981
ENST00000319006.3	cds_bck	cytosolic_bck	0.82741116751269
ENST00000319023.2	cds_bck	cytosolic_bck	1.08652007648184
ENST00000319080.7	cds_bck	cytosolic_bck	0.719516660563896
ENST00000319223.4	cds_bck	cytosolic_bck	1.18044515103339
ENST00000319248.8	cds_bck	cytosolic_bck	1.14360770577933
ENST00000319285.4	cds_bck	cytosolic_bck	0.989669421487603
ENST00000319357.5	cds_bck	cytosolic_bck	1.39884868421053
ENST00000319380.7	cds_bck	cytosolic_bck	1.0974025974026
ENST00000319394.3	cds_bck	cytosolic_bck	1.07581047381546
ENST00000319545.8	cds_bck	cytosolic_bck	0.442553191489362
ENST00000319562.6	cds_bck	cytosolic_bck	1.13091026053393
ENST00000319670.9	cds_bck	cytosolic_bck	0.876449155349453
ENST00000319725.9	cds_bck	cytosolic_bck	1.2491124260355
ENST00000319778.6	cds_bck	cytosolic_bck	1.55615416493991
ENST00000319863.8	cds_bck	cytosolic_bck	0.511041009463722
ENST00000319933.2	cds_bck	cytosolic_bck	1.27702702702703
ENST00000319942.3	cds_bck	cytosolic_bck	1.59772492244054
ENST00000319974.5	cds_bck	cytosolic_bck	1.30469441984057
ENST00000320027.5	cds_bck	cytosolic_bck	1.68485086342229
ENST00000320159.2	cds_bck	cytosolic_bck	1.13019693654267
ENST00000320230.5	cds_bck	cytosolic_bck	0.453870625662778
ENST00000320270.2	cds_bck	cytosolic_bck	0.913938260056127
ENST00000320316.3	cds_bck	cytosolic_bck	1.32121724429417
ENST00000320330.6	cds_bck	cytosolic_bck	0.697010869565217
ENST00000320389.7	cds_bck	cytosolic_bck	0.797184773988898
ENST00000320476.3	cds_bck	cytosolic_bck	0.652549342105263
ENST00000320574.5	cds_bck	cytosolic_bck	1.04859484777518
ENST00000320676.7	cds_bck	cytosolic_bck	1.99040976460331
ENST00000320756.2	cds_bck	cytosolic_bck	1.71291866028708
ENST00000320776.3	cds_bck	cytosolic_bck	0.6208
ENST00000320785.5	cds_bck	cytosolic_bck	0.926286932683521
ENST00000320805.4	cds_bck	cytosolic_bck	0.91876523151909
ENST00000320848.6	cds_bck	cytosolic_bck	1.81971830985915
ENST00000320849.4	cds_bck	cytosolic_bck	1.20870337477798
ENST00000320868.5	cds_bck	cytosolic_bck	1.0125
ENST00000320876.6	cds_bck	cytosolic_bck	1.79078310235432
ENST00000320936.5	cds_bck	cytosolic_bck	1.98979591836735
ENST00000321030.4	cds_bck	cytosolic_bck	1.30659415363698
ENST00000321105.5	cds_bck	cytosolic_bck	1.1256298286866
ENST00000321153.4	cds_bck	cytosolic_bck	1.01567398119122
ENST00000321256.5	cds_bck	cytosolic_bck	0.683257918552036
ENST00000321265.5	cds_bck	cytosolic_bck	0.977249224405377
ENST00000321301.6	cds_bck	cytosolic_bck	0.732283464566929
ENST00000321319.6	cds_bck	cytosolic_bck	2.141
ENST00000321331.7	cds_bck	cytosolic_bck	0.411067193675889
ENST00000321341.5	cds_bck	cytosolic_bck	1.69524913093859
ENST00000321358.7	cds_bck	cytosolic_bck	1.37315010570825
ENST00000321394.7	cds_bck	cytosolic_bck	1.47990255785627
ENST00000321442.5	cds_bck	cytosolic_bck	1.24574468085106
ENST00000321556.4	cds_bck	cytosolic_bck	0.880605707629586
ENST00000321599.4	cds_bck	cytosolic_bck	1.36700077101002
ENST00000321612.6	cds_bck	cytosolic_bck	0.900461437046803
ENST00000321757.6	cds_bck	cytosolic_bck	1.13217213114754
ENST00000321765.5	cds_bck	cytosolic_bck	1.52406417112299
ENST00000321792.5	cds_bck	cytosolic_bck	1.87762237762238
ENST00000321826.4	cds_bck	cytosolic_bck	0.45529197080292
ENST00000321867.4	cds_bck	cytosolic_bck	0.665492957746479
ENST00000321895.6	cds_bck	cytosolic_bck	1.01163636363636
ENST00000321898.6	cds_bck	cytosolic_bck	1.5941578620261
ENST00000321919.9	cds_bck	cytosolic_bck	0.973055725658298
ENST00000321998.5	cds_bck	cytosolic_bck	1.0608
ENST00000322067.7	cds_bck	cytosolic_bck	1.55456570155902
ENST00000322088.6	cds_bck	cytosolic_bck	1.33371625502585
ENST00000322090.3	cds_bck	cytosolic_bck	0.877403846153846
ENST00000322157.4	cds_bck	cytosolic_bck	1.36763090443061
ENST00000322166.5	cds_bck	cytosolic_bck	1.10705394190871
ENST00000322203.6	cds_bck	cytosolic_bck	1.3168
ENST00000322213.4	cds_bck	cytosolic_bck	1.57364552137218
ENST00000322244.5	cds_bck	cytosolic_bck	1.82523961661342
ENST00000322275.5	cds_bck	cytosolic_bck	0.957627118644068
ENST00000322310.5	cds_bck	cytosolic_bck	1.10876132930514
ENST00000322313.4	cds_bck	cytosolic_bck	1.06454043194375
ENST00000322354.3	cds_bck	cytosolic_bck	0.912811387900356
ENST00000322428.5	cds_bck	cytosolic_bck	1.05525606469003
ENST00000322535.6	cds_bck	cytosolic_bck	1.11583301993231
ENST00000322536.3	cds_bck	cytosolic_bck	1.53636013851481
ENST00000322611.3	cds_bck	cytosolic_bck	0.419847328244275
ENST00000322623.5	cds_bck	cytosolic_bck	1.37928464977645
ENST00000322644.6	cds_bck	cytosolic_bck	0.98725356900068
ENST00000322652.5	cds_bck	cytosolic_bck	1.44180739388407
ENST00000322680.3	cds_bck	cytosolic_bck	0.923873325213155
ENST00000322723.4	cds_bck	cytosolic_bck	1.36596958174905
ENST00000322776.6	cds_bck	cytosolic_bck	0.890190336749634
ENST00000322886.7	cds_bck	cytosolic_bck	1.37790912449206
ENST00000322897.6	cds_bck	cytosolic_bck	1.34835164835165
ENST00000323013.6	cds_bck	cytosolic_bck	1.24201474201474
ENST00000323039.5	cds_bck	cytosolic_bck	0.754433100483611
ENST00000323064.8	cds_bck	cytosolic_bck	0.980705882352941
ENST00000323076.2	cds_bck	cytosolic_bck	1.22210242587601
ENST00000323146.3	cds_bck	cytosolic_bck	0.531712473572939
ENST00000323274.10	cds_bck	cytosolic_bck	0.947426067907996
ENST00000323303.4	cds_bck	cytosolic_bck	1.6271186440678
ENST00000323345.6	cds_bck	cytosolic_bck	0.874352331606218
ENST00000323348.5	cds_bck	cytosolic_bck	0.973048327137547
ENST00000323456.5	cds_bck	cytosolic_bck	1.29334082607474
ENST00000323460.5	cds_bck	cytosolic_bck	1.89325591782046
ENST00000323469.4	cds_bck	cytosolic_bck	0.804577464788732
ENST00000323482.4	cds_bck	cytosolic_bck	1.1156295933366
ENST00000323492.7	cds_bck	cytosolic_bck	1.34407027818448
ENST00000323563.6	cds_bck	cytosolic_bck	1.7411561691113
ENST00000323686.4	cds_bck	cytosolic_bck	0.885779122541604
ENST00000323701.6	cds_bck	cytosolic_bck	1.10605152786099
ENST00000323760.6	cds_bck	cytosolic_bck	1.34314429289304
ENST00000323786.5	cds_bck	cytosolic_bck	1.37505339598462
ENST00000323798.3	cds_bck	cytosolic_bck	0.8279176201373
ENST00000323813.3	cds_bck	cytosolic_bck	0.393586005830904
ENST00000323848.9	cds_bck	cytosolic_bck	1.17088607594937
ENST00000323851.7	cds_bck	cytosolic_bck	0.734429065743945
ENST00000323853.5	cds_bck	cytosolic_bck	1.24663115010968
ENST00000323854.5	cds_bck	cytosolic_bck	0.570496083550914
ENST00000323927.2	cds_bck	cytosolic_bck	1.00532786885246
ENST00000323929.3	cds_bck	cytosolic_bck	1.80028598665396
ENST00000323963.5	cds_bck	cytosolic_bck	1.15230125523013
ENST00000324079.6	cds_bck	cytosolic_bck	1.30056710775047
ENST00000324096.4	cds_bck	cytosolic_bck	0.62392891145668
ENST00000324170.3	cds_bck	cytosolic_bck	2.00619834710744
ENST00000324228.2	cds_bck	cytosolic_bck	1.07625649913345
ENST00000324238.6	cds_bck	cytosolic_bck	2.05615384615385
ENST00000324262.4	cds_bck	cytosolic_bck	1.06790564689064
ENST00000324306.6	cds_bck	cytosolic_bck	1.24533974744438
ENST00000324324.7	cds_bck	cytosolic_bck	1.44363021420519
ENST00000324361.5	cds_bck	cytosolic_bck	0.618710134656272
ENST00000324366.8	cds_bck	cytosolic_bck	1.16021220159151
ENST00000324379.5	cds_bck	cytosolic_bck	1.06613454960091
ENST00000324489.5	cds_bck	cytosolic_bck	1.50373134328358
ENST00000324545.8	cds_bck	cytosolic_bck	1.79554919312858
ENST00000324593.6	cds_bck	cytosolic_bck	1.55169692186267
ENST00000324679.4	cds_bck	cytosolic_bck	1.39447907390917
ENST00000324684.4	cds_bck	cytosolic_bck	1.09756097560976
ENST00000324685.6	cds_bck	cytosolic_bck	1.33322136378905
ENST00000324787.5	cds_bck	cytosolic_bck	1.11301369863014
ENST00000324817.1	cds_bck	cytosolic_bck	1.31180811808118
ENST00000324856.7	cds_bck	cytosolic_bck	0.915800263581784
ENST00000324862.6	cds_bck	cytosolic_bck	1.18141374196738
ENST00000324868.8	cds_bck	cytosolic_bck	1.08398576512456
ENST00000324894.8	cds_bck	cytosolic_bck	0.78551724137931
ENST00000324913.5	cds_bck	cytosolic_bck	1.61184210526316
ENST00000324932.7	cds_bck	cytosolic_bck	1.20580573129885
ENST00000325102.8	cds_bck	cytosolic_bck	1.0765625
ENST00000325127.4	cds_bck	cytosolic_bck	1.53463587921847
ENST00000325144.4	cds_bck	cytosolic_bck	1.23218997361478
ENST00000325167.5	cds_bck	cytosolic_bck	1.40381282495667
ENST00000325180.8	cds_bck	cytosolic_bck	0.944171779141104
ENST00000325222.4	cds_bck	cytosolic_bck	1.45351867940921
ENST00000325223.7	cds_bck	cytosolic_bck	0.787550744248985
ENST00000325285.3	cds_bck	cytosolic_bck	0.726674641148325
ENST00000325301.2	cds_bck	cytosolic_bck	1.13132795304475
ENST00000325318.5	cds_bck	cytosolic_bck	0.965
ENST00000325324.6	cds_bck	cytosolic_bck	1.90582959641256
ENST00000325333.5	cds_bck	cytosolic_bck	0.110204081632653
ENST00000325366.9	cds_bck	cytosolic_bck	1.38923076923077
ENST00000325418.4	cds_bck	cytosolic_bck	0.944256756756757
ENST00000325495.4	cds_bck	cytosolic_bck	1.02033271719039
ENST00000325542.5	cds_bck	cytosolic_bck	1.75780189959294
ENST00000325551.4	cds_bck	cytosolic_bck	1.50183823529412
ENST00000325555.9	cds_bck	cytosolic_bck	1.4375
ENST00000325577.4	cds_bck	cytosolic_bck	1.47752808988764
ENST00000325599.8	cds_bck	cytosolic_bck	1.55190615835777
ENST00000325718.7	cds_bck	cytosolic_bck	0.732861973562865
ENST00000325748.4	cds_bck	cytosolic_bck	1.5815991237678
ENST00000325752.3	cds_bck	cytosolic_bck	1.82670667666917
ENST00000325814.5	cds_bck	cytosolic_bck	0.34023402340234
ENST00000325844.4	cds_bck	cytosolic_bck	0.942446043165468
ENST00000325881.4	cds_bck	cytosolic_bck	0.860759493670886
ENST00000325926.3	cds_bck	cytosolic_bck	0.358803986710963
ENST00000325954.4	cds_bck	cytosolic_bck	1.38097216452015
ENST00000325974.6	cds_bck	cytosolic_bck	1.67253521126761
ENST00000326005.6	cds_bck	cytosolic_bck	1.5083179297597
ENST00000326019.6	cds_bck	cytosolic_bck	1.25740897544454
ENST00000326132.6	cds_bck	cytosolic_bck	0.932727272727273
ENST00000326181.6	cds_bck	cytosolic_bck	0.662802419354839
ENST00000326195.8	cds_bck	cytosolic_bck	1.01315265045835
ENST00000326199.8	cds_bck	cytosolic_bck	1.18763326226013
ENST00000326266.8	cds_bck	cytosolic_bck	0.974924774322969
ENST00000326282.4	cds_bck	cytosolic_bck	1.03719912472648
ENST00000326335.4	cds_bck	cytosolic_bck	1.62327011788826
ENST00000326397.5	cds_bck	cytosolic_bck	1.55576208178439
ENST00000326624.2	cds_bck	cytosolic_bck	1.60301507537688
ENST00000326631.2	cds_bck	cytosolic_bck	1.39667458432304
ENST00000326648.3	cds_bck	cytosolic_bck	1.38840028523889
ENST00000326739.4	cds_bck	cytosolic_bck	0.972295514511873
ENST00000326873.7	cds_bck	cytosolic_bck	0.70777690494894
ENST00000326912.4	cds_bck	cytosolic_bck	0.912676056338028
ENST00000326974.4	cds_bck	cytosolic_bck	1.18303571428571
ENST00000327044.6	cds_bck	cytosolic_bck	0.85096803241783
ENST00000327111.3	cds_bck	cytosolic_bck	0.803700724054706
ENST00000327134.3	cds_bck	cytosolic_bck	1.16300129366106
ENST00000327155.5	cds_bck	cytosolic_bck	1.72270168855535
ENST00000327158.4	cds_bck	cytosolic_bck	1.21402877697842
ENST00000327283.3	cds_bck	cytosolic_bck	1.83700440528634
ENST00000327300.7	cds_bck	cytosolic_bck	0.891020721412126
ENST00000327347.5	cds_bck	cytosolic_bck	1.25565217391304
ENST00000327367.4	cds_bck	cytosolic_bck	1.14011208967174
ENST00000327423.6	cds_bck	cytosolic_bck	1.52372802240548
ENST00000327428.5	cds_bck	cytosolic_bck	0.915254237288136
ENST00000327430.3	cds_bck	cytosolic_bck	1.25041736227045
ENST00000327435.6	cds_bck	cytosolic_bck	1.00391389432485
ENST00000327470.3	cds_bck	cytosolic_bck	1.07755474452555
ENST00000327471.3	cds_bck	cytosolic_bck	1.3156146179402
ENST00000327490.6	cds_bck	cytosolic_bck	0.527896995708155
ENST00000327492.3	cds_bck	cytosolic_bck	1.09940357852883
ENST00000327697.6	cds_bck	cytosolic_bck	0.893513789581205
ENST00000327761.3	cds_bck	cytosolic_bck	1.23979591836735
ENST00000327772.2	cds_bck	cytosolic_bck	0.853300733496333
ENST00000327892.8	cds_bck	cytosolic_bck	1.11408882082695
ENST00000328024.6	cds_bck	cytosolic_bck	0.848726114649682
ENST00000328046.8	cds_bck	cytosolic_bck	1.66797312430011
ENST00000328090.5	cds_bck	cytosolic_bck	1.62637665198238
ENST00000328194.3	cds_bck	cytosolic_bck	1.19217731421121
ENST00000328195.3	cds_bck	cytosolic_bck	1.2377972465582
ENST00000328257.8	cds_bck	cytosolic_bck	1.82597173144876
ENST00000328345.5	cds_bck	cytosolic_bck	0.480429777436685
ENST00000328354.6	cds_bck	cytosolic_bck	1.43418590143481
ENST00000328379.5	cds_bck	cytosolic_bck	0.951776649746193
ENST00000328432.3	cds_bck	cytosolic_bck	1.26146010186757
ENST00000328434.7	cds_bck	cytosolic_bck	0.73972602739726
ENST00000328459.6	cds_bck	cytosolic_bck	1.15421494206952
ENST00000328631.5	cds_bck	cytosolic_bck	1.4776357827476
ENST00000328649.6	cds_bck	cytosolic_bck	1.30530164533821
ENST00000328666.6	cds_bck	cytosolic_bck	0.809199318568995
ENST00000328697.6	cds_bck	cytosolic_bck	0.868252516010979
ENST00000328703.7	cds_bck	cytosolic_bck	1.43403205918619
ENST00000328709.3	cds_bck	cytosolic_bck	1.82142857142857
ENST00000328771.4	cds_bck	cytosolic_bck	0.876285630326183
ENST00000328827.4	cds_bck	cytosolic_bck	1.59657947686117
ENST00000328834.5	cds_bck	cytosolic_bck	1.54170444242974
ENST00000328848.4	cds_bck	cytosolic_bck	0.77710843373494
ENST00000328879.4	cds_bck	cytosolic_bck	0.776119402985075
ENST00000329138.4	cds_bck	cytosolic_bck	0.890238611713666
ENST00000329214.8	cds_bck	cytosolic_bck	1.02734839476813
ENST00000329235.2	cds_bck	cytosolic_bck	1.62921348314607
ENST00000329245.4	cds_bck	cytosolic_bck	1.12436691052335
ENST00000329251.4	cds_bck	cytosolic_bck	1.42023346303502
ENST00000329271.3	cds_bck	cytosolic_bck	1.71956856702619
ENST00000329286.6	cds_bck	cytosolic_bck	1.72096317280453
ENST00000329399.6	cds_bck	cytosolic_bck	1.05619146722164
ENST00000329421.7	cds_bck	cytosolic_bck	0.618962432915921
ENST00000329819.4	cds_bck	cytosolic_bck	1.17021276595745
ENST00000329875.8	cds_bck	cytosolic_bck	0.727175080558539
ENST00000329959.4	cds_bck	cytosolic_bck	0.91800878477306
ENST00000329966.6	cds_bck	cytosolic_bck	1.41854934601665
ENST00000329970.7	cds_bck	cytosolic_bck	1.18597063621533
ENST00000330029.6	cds_bck	cytosolic_bck	0.269938650306748
ENST00000330070.4	cds_bck	cytosolic_bck	0.596928982725528
ENST00000330125.5	cds_bck	cytosolic_bck	1.52987367702287
ENST00000330133.4	cds_bck	cytosolic_bck	0.902061855670103
ENST00000330137.7	cds_bck	cytosolic_bck	1.38872403560831
ENST00000330149.5	cds_bck	cytosolic_bck	2.29464285714286
ENST00000330181.5	cds_bck	cytosolic_bck	0.642052565707134
ENST00000330188.9	cds_bck	cytosolic_bck	1.74651810584958
ENST00000330236.6	cds_bck	cytosolic_bck	1.49121779859485
ENST00000330244.6	cds_bck	cytosolic_bck	1.70976253298153
ENST00000330263.4	cds_bck	cytosolic_bck	1.18089725036179
ENST00000330288.4	cds_bck	cytosolic_bck	0.174887892376682
ENST00000330339.7	cds_bck	cytosolic_bck	1.70976253298153
ENST00000330459.3	cds_bck	cytosolic_bck	1.54003843689942
ENST00000330501.7	cds_bck	cytosolic_bck	1.81789340101523
ENST00000330579.1	cds_bck	cytosolic_bck	0.850854139290407
ENST00000330836.5	cds_bck	cytosolic_bck	1.25088200705606
ENST00000330852.5	cds_bck	cytosolic_bck	1.10675039246468
ENST00000330899.4	cds_bck	cytosolic_bck	1.55278969957082
ENST00000330964.5	cds_bck	cytosolic_bck	1.46017699115044
ENST00000330978.3	cds_bck	cytosolic_bck	1.3953488372093
ENST00000331079.6	cds_bck	cytosolic_bck	1.68091895341417
ENST00000331134.6	cds_bck	cytosolic_bck	1.37931034482759
ENST00000331173.4	cds_bck	cytosolic_bck	1.40944017563117
ENST00000331239.4	cds_bck	cytosolic_bck	1.6626768226333
ENST00000331242.7	cds_bck	cytosolic_bck	1.74223602484472
ENST00000331244.5	cds_bck	cytosolic_bck	1.54954034729316
ENST00000331272.7	cds_bck	cytosolic_bck	1.07107438016529
ENST00000331314.6	cds_bck	cytosolic_bck	1.67558711086838
ENST00000331327.3	cds_bck	cytosolic_bck	0.88936170212766
ENST00000331334.4	cds_bck	cytosolic_bck	0.865168539325843
ENST00000331366.5	cds_bck	cytosolic_bck	1.44237695078031
ENST00000331434.6	cds_bck	cytosolic_bck	0.806354009077156
ENST00000331444.6	cds_bck	cytosolic_bck	0.725552050473186
ENST00000331456.2	cds_bck	cytosolic_bck	1.27081824764663
ENST00000331457.4	cds_bck	cytosolic_bck	1.53581395348837
ENST00000331479.3	cds_bck	cytosolic_bck	0.820338983050847
ENST00000331552.7	cds_bck	cytosolic_bck	1.9462915601023
ENST00000331569.4	cds_bck	cytosolic_bck	0.267201834862385
ENST00000331666.6	cds_bck	cytosolic_bck	1.2108367121268
ENST00000331728.4	cds_bck	cytosolic_bck	1.21239406779661
ENST00000331738.7	cds_bck	cytosolic_bck	1.67006269592476
ENST00000331762.3	cds_bck	cytosolic_bck	1.39078156312625
ENST00000331768.5	cds_bck	cytosolic_bck	1.30979498861048
ENST00000331789.5	cds_bck	cytosolic_bck	0.663330300272975
ENST00000331808.4	cds_bck	cytosolic_bck	0.227799227799228
ENST00000331821.3	cds_bck	cytosolic_bck	1.09358752166378
ENST00000331825.6	cds_bck	cytosolic_bck	0.783567134268537
ENST00000331923.4	cds_bck	cytosolic_bck	1.54201834862385
ENST00000331925.2	cds_bck	cytosolic_bck	0.64877161055505
ENST00000332065.5	cds_bck	cytosolic_bck	1.0336264873254
ENST00000332131.4	cds_bck	cytosolic_bck	1.38948995363215
ENST00000332211.6	cds_bck	cytosolic_bck	1.32009345794393
ENST00000332298.5	cds_bck	cytosolic_bck	0.7344
ENST00000332395.5	cds_bck	cytosolic_bck	0.863864491844417
ENST00000332435.5	cds_bck	cytosolic_bck	0.747159090909091
ENST00000332439.4	cds_bck	cytosolic_bck	0.714285714285714
ENST00000332499.2	cds_bck	cytosolic_bck	0.818268315889629
ENST00000332687.6	cds_bck	cytosolic_bck	2.47399783315276
ENST00000332707.5	cds_bck	cytosolic_bck	2.15874125874126
ENST00000332797.6	cds_bck	cytosolic_bck	1.45603015075377
ENST00000332810.3	cds_bck	cytosolic_bck	1.2118018967334
ENST00000332859.6	cds_bck	cytosolic_bck	1.09540636042403
ENST00000332896.3	cds_bck	cytosolic_bck	0.884413309982487
ENST00000333003.5	cds_bck	cytosolic_bck	1.38979248457656
ENST00000333027.3	cds_bck	cytosolic_bck	1.57261768082664
ENST00000333047.5	cds_bck	cytosolic_bck	0.905737704918033
ENST00000333050.6	cds_bck	cytosolic_bck	1.03915171288744
ENST00000333119.3	cds_bck	cytosolic_bck	1.48988764044944
ENST00000333130.3	cds_bck	cytosolic_bck	1.2347972972973
ENST00000333167.8	cds_bck	cytosolic_bck	1.20947030497592
ENST00000333188.5	cds_bck	cytosolic_bck	1.5204309063893
ENST00000333213.6	cds_bck	cytosolic_bck	0.713273195876289
ENST00000333219.7	cds_bck	cytosolic_bck	0.782983970406905
ENST00000333234.5	cds_bck	cytosolic_bck	1.22432432432432
ENST00000333256.6	cds_bck	cytosolic_bck	0.915712799167534
ENST00000333371.3	cds_bck	cytosolic_bck	1.35616438356164
ENST00000333421.6	cds_bck	cytosolic_bck	1.37828162291169
ENST00000333479.7	cds_bck	cytosolic_bck	1.72958642629905
ENST00000333503.7	cds_bck	cytosolic_bck	0.263607257203842
ENST00000333590.4	cds_bck	cytosolic_bck	1.54838709677419
ENST00000333602.6	cds_bck	cytosolic_bck	0.725712435233161
ENST00000333610.3	cds_bck	cytosolic_bck	1.20140515222482
ENST00000333628.3	cds_bck	cytosolic_bck	0.893048128342246
ENST00000333634.4	cds_bck	cytosolic_bck	1.22141823444284
ENST00000333646.6	cds_bck	cytosolic_bck	1.12972060178078
ENST00000333651.6	cds_bck	cytosolic_bck	0.576216216216216
ENST00000333676.3	cds_bck	cytosolic_bck	0.721830985915493
ENST00000333762.4	cds_bck	cytosolic_bck	0.644371941272431
ENST00000333868.5	cds_bck	cytosolic_bck	1.2152209492635
ENST00000333916.5	cds_bck	cytosolic_bck	1.82592242194891
ENST00000333957.4	cds_bck	cytosolic_bck	1.61970410221923
ENST00000334049.6	cds_bck	cytosolic_bck	0.961424332344214
ENST00000334082.6	cds_bck	cytosolic_bck	1.28764478764479
ENST00000334133.4	cds_bck	cytosolic_bck	1.32962529274005
ENST00000334136.5	cds_bck	cytosolic_bck	0.835589941972921
ENST00000334163.3	cds_bck	cytosolic_bck	1.68210659898477
ENST00000334220.4	cds_bck	cytosolic_bck	1.08927231807952
ENST00000334307.5	cds_bck	cytosolic_bck	1.75039246467818
ENST00000334351.7	cds_bck	cytosolic_bck	1.48849104859335
ENST00000334379.5	cds_bck	cytosolic_bck	1.64269992663243
ENST00000334398.3	cds_bck	cytosolic_bck	1.12368633791431
ENST00000334478.4	cds_bck	cytosolic_bck	1.33256880733945
ENST00000334527.7	cds_bck	cytosolic_bck	1.7581764122894
ENST00000334571.2	cds_bck	cytosolic_bck	1.15312046444122
ENST00000334598.7	cds_bck	cytosolic_bck	1.27454545454545
ENST00000334635.5	cds_bck	cytosolic_bck	1.56470588235294
ENST00000334660.5	cds_bck	cytosolic_bck	1.00178890876565
ENST00000334678.3	cds_bck	cytosolic_bck	1.2696335078534
ENST00000334690.6	cds_bck	cytosolic_bck	1.48947524458939
ENST00000334705.7	cds_bck	cytosolic_bck	1.72307073954984
ENST00000334731.2	cds_bck	cytosolic_bck	1.94606741573034
ENST00000334805.6	cds_bck	cytosolic_bck	1.05194805194805
ENST00000334816.7	cds_bck	cytosolic_bck	1.38352272727273
ENST00000334828.5	cds_bck	cytosolic_bck	1.18070652173913
ENST00000334933.4	cds_bck	cytosolic_bck	1.45807527393997
ENST00000334982.4	cds_bck	cytosolic_bck	1.4744094488189
ENST00000335007.5	cds_bck	cytosolic_bck	1.1813361611877
ENST00000335181.5	cds_bck	cytosolic_bck	0.941927249521378
ENST00000335183.6	cds_bck	cytosolic_bck	1.3983606557377
ENST00000335255.5	cds_bck	cytosolic_bck	0.827021494370522
ENST00000335272.5	cds_bck	cytosolic_bck	1.5438373570521
ENST00000335327.5	cds_bck	cytosolic_bck	1.16283783783784
