gene_id	Symbol	trans.norm.tc.mean.exp	utr3_vs_cds.norm.mean	localization_cat	tc_transcript_norm	tc_transcript_norm_cat
ENSG00000105953.10	OGDH	0.601784673620077	10.0049843911633	cytosolic	0.763715710723192	tc>0.3 & tc<1.12
ENSG00000105976.10	MET	43.6373903389633	0.0118349409714359	membrane	18.7539936102236	tc>1.12 & tc<132.32
ENSG00000105983.15	LMBR1	2.11236526231328	NA	membrane	8.87065259867136	tc>1.12 & tc<132.32
ENSG00000106025.4	TSPAN12	2.29454135217684	NA	membrane	2.18800648298217	tc>1.12 & tc<132.32
ENSG00000106066.9	CPVL	6.57707318806508	NA	membrane	5.20396912899669	tc>1.12 & tc<132.32
ENSG00000106080.6	FKBP14	1.72455207919468	NA	membrane	0.54590570719603	tc>0.3 & tc<1.12
ENSG00000106105.9	GARS	1.34384122329982	5.96160027859708	cytosolic	0.390117035110533	tc>0.3 & tc<1.12
ENSG00000106144.15	CASP2	9.0317354383894	NA	cytosolic	3.53089533417402	tc>1.12 & tc<132.32
ENSG00000106153.12	CHCHD2	0.0762193853427033	0.700897553932309	cytosolic	0.0350940960450207	tc<0.3
ENSG00000106236.3	NPTX2	17.4683262044669	0.246307158993794	membrane	2.11771177117712	tc>1.12 & tc<132.32
ENSG00000106246.13	PTCD1	0.305143347346091	NA	cytosolic	18.510713031261	tc>1.12 & tc<132.32
ENSG00000106263.13	EIF3B	0.107787047658325	NA	cytosolic	0.149630390602318	tc<0.3
ENSG00000106290.10	TAF6	0.080194139194528	NA	cytosolic	0.387704237053448	tc>0.3 & tc<1.12
ENSG00000106355.5	LSM5	0.0811909448499366	NA	cytosolic	0.593457943925234	tc>0.3 & tc<1.12
ENSG00000106367.9	AP1S1	0.312198748050147	1.18250596705534	cytosolic	0.156660602385284	tc<0.3
ENSG00000106397.7	PLOD3	17.6310967197131	0.265001184482361	membrane	2.30088495575221	tc>1.12 & tc<132.32
ENSG00000106443.10	PHF14	0.39291863857726	NA	cytosolic	0.316598824061511	tc>0.3 & tc<1.12
ENSG00000106460.14	TMEM106B	1.15416667340405	NA	membrane	0.758238553514144	tc>0.3 & tc<1.12
ENSG00000106537.7	TSPAN13	10.1397625309233	0.120011567013522	membrane	2.69187429573056	tc>1.12 & tc<132.32
ENSG00000106603.13	COA1	0.335034980024419	1.0248572616015	cytosolic	0.472047389855609	tc>0.3 & tc<1.12
ENSG00000106609.12	TMEM248	5.92694338999162	NA	membrane	5.75905145034935	tc>1.12 & tc<132.32
ENSG00000106615.5	RHEB	0.0545711251665363	NA	cytosolic	0.192889687053111	tc<0.3
ENSG00000106628.6	POLD2	0.190763737238665	NA	cytosolic	0.149606590077943	tc<0.3
ENSG00000106636.3	YKT6	0.435342255716137	0.0860238468949628	cytosolic	0.445371518773255	tc>0.3 & tc<1.12
ENSG00000106682.10	EIF4H	0.161625118957536	0.470698803921218	cytosolic	0.149089407770999	tc<0.3
ENSG00000106723.12	SPIN1	3.35460063015279	NA	cytosolic	0.61244836917818	tc>0.3 & tc<1.12
ENSG00000106771.8	TMEM245	17.5367397261492	0.0118564908827135	membrane	7.30424017332095	tc>1.12 & tc<132.32
ENSG00000106799.8	TGFBR1	1.67836442515665	0.127633512634836	membrane	2.67857142857143	tc>1.12 & tc<132.32
ENSG00000106803.5	SEC61B	0.367267302720419	NA	cytosolic	0.250248972191721	tc<0.3
ENSG00000106976.14	DNM1	0.283995786170095	NA	cytosolic	0.35959463877084	tc>0.3 & tc<1.12
ENSG00000107020.5	PLGRKT	1.68036511815072	NA	cytosolic	0.147807521760552	tc<0.3
ENSG00000107164.15	FUBP3	2.56844029192545	1.23520778360295	cytosolic	0.129165590286748	tc<0.3
ENSG00000107185.8	RGP1	4.24787357481928	0.39537458000548	cytosolic	0.544844928751048	tc>0.3 & tc<1.12
ENSG00000107223.8	EDF1	0.186971262476011	1.74962077299092	cytosolic	0.288224629259449	tc<0.3
ENSG00000107263.14	RAPGEF1	0.384229593053659	1.21560391514599	cytosolic	0.560224089635854	tc>0.3 & tc<1.12
ENSG00000107281.5	NPDC1	10.0531725388154	0.483841486928278	membrane	10.4269989113342	tc>1.12 & tc<132.32
ENSG00000107341.4	UBE2R2	12.4177948417171	0.0720827524895625	cytosolic	1.64275798241555	tc>1.12 & tc<132.32
ENSG00000107438.4	PDLIM1	2.20445748378114	9.5365701039781	cytosolic	1.07970604861504	tc>0.3 & tc<1.12
ENSG00000107566.9	ERLIN1	1.65227980874404	NA	membrane	1.04044302735358	tc>0.3 & tc<1.12
ENSG00000107581.8	EIF3A	2.38233041349524	NA	cytosolic	0.563768479077925	tc>0.3 & tc<1.12
ENSG00000107625.8	DDX50	0.177186030979874	10.4581555061562	cytosolic	0.326330817866612	tc>0.3 & tc<1.12
ENSG00000107651.8	SEC23IP	1.32515709588629	0.216733758874931	cytosolic	0.093603744149766	tc<0.3
ENSG00000107731.8	UNC5B	39.0286187509512	0.0860069718179726	membrane	11.991341991342	tc>1.12 & tc<132.32
ENSG00000107789.11	MINPP1	1.40063379265509	NA	membrane	0.141072148327287	tc<0.3
ENSG00000107798.13	LIPA	1.59566813819213	NA	membrane	5.067081935793	tc>1.12 & tc<132.32
ENSG00000107862.4	GBF1	32.1946699027521	0.115734326703538	cytosolic	1.39218009478673	tc>1.12 & tc<132.32
ENSG00000107874.6	CUEDC2	0.257934484005524	12.1990599920329	cytosolic	0.100204584359734	tc<0.3
ENSG00000107937.14	GTPBP4	0.341550662611261	NA	cytosolic	1.40814558058925	tc>1.12 & tc<132.32
ENSG00000107951.8	MTPAP	0.293692734920325	NA	cytosolic	0.709939148073022	tc>0.3 & tc<1.12
ENSG00000107959.11	PITRM1	1.03180122493265	NA	cytosolic	1.01898101898102	tc>0.3 & tc<1.12
ENSG00000108010.7	GLRX3	0.153863192839735	NA	cytosolic	0.0286916602907422	tc<0.3
ENSG00000108064.6	TFAM	1.21331127824834	NA	cytosolic	0.251390264340672	tc<0.3
ENSG00000108091.10	CCDC6	4.14070521771249	0.246106161901574	cytosolic	0.92896174863388	tc>0.3 & tc<1.12
ENSG00000108106.9	UBE2S	0.211190090321214	NA	cytosolic	0.0599901192744724	tc<0.3
ENSG00000108107.8	RPL28	0.0156214108961619	NA	cytosolic	0.12467258461852	tc<0.3
ENSG00000108179.9	PPIF	1.3711514674133	0.17474439889938	cytosolic	0.142549892462362	tc<0.3
ENSG00000108270.6	AATF	1.77878719330548	NA	cytosolic	0.483347179216071	tc>0.3 & tc<1.12
ENSG00000108292.12	MLLT6	0.535894242402526	NA	cytosolic	0.190839694656489	tc<0.3
ENSG00000108294.4	PSMB3	0.262460122005349	0.609358440540718	cytosolic	0.3861291484052	tc>0.3 & tc<1.12
ENSG00000108298.5	RPL19	0.0148594719113206	36.9400525474824	cytosolic	0.00516877743806175	tc<0.3
ENSG00000108312.10	UBTF	0.260540475058955	1.4088485905815	cytosolic	0.0609490639965172	tc<0.3
ENSG00000108344.10	PSMD3	2.32472196101771	NA	cytosolic	1.33359482251422	tc>1.12 & tc<132.32
ENSG00000108349.10	CASC3	0.882021808325852	2.32346127727917	cytosolic	0.434037692747002	tc>0.3 & tc<1.12
ENSG00000108406.5	DHX40	0.464858526653521	NA	cytosolic	0.231873718005886	tc<0.3
ENSG00000108424.5	KPNB1	2.12509786114682	0.328107578017279	cytosolic	1.28837395880035	tc>1.12 & tc<132.32
ENSG00000108479.7	GALK1	0.204194308277077	NA	cytosolic	0.144733912268982	tc<0.3
ENSG00000108510.5	MED13	2.44850225866328	NA	cytosolic	0.357270453733476	tc>0.3 & tc<1.12
ENSG00000108518.7	PFN1	1.47723237762225	3.83539783060528	cytosolic	0.999401074490243	tc>0.3 & tc<1.12
ENSG00000108528.9	SLC25A11	1.06759999014475	7.56138815785506	cytosolic	0.469532554257095	tc>0.3 & tc<1.12
ENSG00000108557.13	RAI1	0.301646913157751	NA	cytosolic	0.243055555555556	tc<0.3
ENSG00000108561.4	C1QBP	0.0911664043069198	0.276331287084229	cytosolic	0.183705241307732	tc<0.3
ENSG00000108582.7	CPD	126.562770385769	0.00658222769279318	membrane	36.324510436841	tc>1.12 & tc<132.32
ENSG00000108587.10	GOSR1	3.72445290118402	NA	cytosolic	0.349317243569387	tc>0.3 & tc<1.12
ENSG00000108588.9	CCDC47	3.13005305333066	0.151800734623777	membrane	5.80788450860633	tc>1.12 & tc<132.32
ENSG00000108592.12	FTSJ3	1.20480331206829	NA	cytosolic	0.122100122100122	tc<0.3
ENSG00000108604.11	SMARCD2	0.564609770504106	19.6230816872176	cytosolic	0.275260924417938	tc<0.3
ENSG00000108639.3	SYNGR2	3.46503853618243	0.0387056901965044	membrane	6.5651760228354	tc>1.12 & tc<132.32
ENSG00000108671.5	PSMD11	7.66232609445033	8.45175115885131	cytosolic	2.42424242424242	tc>1.12 & tc<132.32
ENSG00000108679.8	LGALS3BP	12.3437420178627	0.328956919573172	membrane	13.2894076877479	tc>1.12 & tc<132.32
ENSG00000108773.6	KAT2A	0.489654449634541	2.58470747887561	cytosolic	0.429240374609781	tc>0.3 & tc<1.12
ENSG00000108774.10	RAB5C	0.72214335098483	15.2871474150553	cytosolic	1.16089087625763	tc>1.12 & tc<132.32
ENSG00000108828.11	VAT1	4.56037245788436	4.82186199230967	cytosolic	0.965858041329739	tc>0.3 & tc<1.12
ENSG00000108829.9	LRRC59	3.02703567789487	0.0616103474549729	cytosolic	0.303919875669142	tc>0.3 & tc<1.12
ENSG00000108861.4	DUSP3	0.313891036803879	NA	cytosolic	0.508977802912484	tc>0.3 & tc<1.12
ENSG00000108946.10	PRKAR1A	3.76150315240943	8.91807251790968	cytosolic	0.202850584529974	tc<0.3
ENSG00000108953.12	YWHAE	1.51910620492333	0.982179440181058	cytosolic	1.70382747878894	tc>1.12 & tc<132.32
ENSG00000108960.3	MMD	0.50773998240463	NA	cytosolic	0.311708552503409	tc>0.3 & tc<1.12
ENSG00000108961.9	RANGRF	0.344804987680115	NA	cytosolic	0.155017860753522	tc<0.3
ENSG00000109016.13	DHRS7B	1.48266705818467	NA	membrane	2.09455415918612	tc>1.12 & tc<132.32
ENSG00000109046.10	WSB1	0.253388685983469	NA	cytosolic	0.262505468863935	tc<0.3
ENSG00000109099.9	PMP22	7.76450188805589	0.018586807067486	membrane	9.72577696526508	tc>1.12 & tc<132.32
ENSG00000109133.8	TMEM33	17.7646237408496	0.0785020517531293	membrane	17.4848688634835	tc>1.12 & tc<132.32
ENSG00000109180.10	OCIAD1	0.0325921256760203	NA	membrane	0.645282311011067	tc>0.3 & tc<1.12
ENSG00000109189.8	USP46	1.79044459944664	NA	cytosolic	1.45161290322581	tc>1.12 & tc<132.32
ENSG00000109332.15	UBE2D3	0.024975365394846	NA	cytosolic	1.03783348666053	tc>0.3 & tc<1.12
ENSG00000109472.9	CPE	30.4515684056851	0.00440110270374468	membrane	7.75472709178596	tc>1.12 & tc<132.32
ENSG00000109475.12	RPL34	0.00232099824890471	NA	cytosolic	0.00154571981595629	tc<0.3
ENSG00000109572.9	CLCN3	7.59656444468627	0.777644155701366	membrane	1.43406785589367	tc>1.12 & tc<132.32
ENSG00000109586.7	GALNT7	7.20040041733204	0.0539906203277913	membrane	4.01669274908711	tc>1.12 & tc<132.32
ENSG00000109606.8	DHX15	17.5980372999635	0.0145677935190724	cytosolic	3.27970297029703	tc>1.12 & tc<132.32
ENSG00000109674.3	NEIL3	0.628854440865293	NA	cytosolic	0.139599813866915	tc<0.3
ENSG00000109685.13	WHSC1	0.0871007729992302	NA	cytosolic	0.310808101062763	tc>0.3 & tc<1.12
ENSG00000109736.10	MFSD10	7.48953039367167	NA	membrane	14.3692059653366	tc>1.12 & tc<132.32
ENSG00000109805.5	NCAPG	4.30539235705333	NA	cytosolic	0.426136363636364	tc>0.3 & tc<1.12
ENSG00000109861.11	CTSC	5.5249970308585	NA	membrane	4.35940099833611	tc>1.12 & tc<132.32
ENSG00000109881.12	CCDC34	0.306218931933141	NA	cytosolic	0.458230525202679	tc>0.3 & tc<1.12
ENSG00000109919.5	MTCH2	0.283287357011904	NA	cytosolic	0.166877661410979	tc<0.3
ENSG00000109920.8	FNBP4	1.26072003924678	NA	cytosolic	0.968039336201598	tc>0.3 & tc<1.12
ENSG00000109929.5	SC5D	5.43762928265897	NA	membrane	12.85472257518	tc>1.12 & tc<132.32
ENSG00000109971.9	HSPA8	0.118559931420549	NA	cytosolic	1.12851357789424	tc>1.12 & tc<132.32
ENSG00000110048.7	OSBP	3.22768486228648	0.586845939780907	cytosolic	1.01010101010101	tc>0.3 & tc<1.12
ENSG00000110107.4	PRPF19	7.29667374901273	NA	cytosolic	1.7082439703503	tc>1.12 & tc<132.32
ENSG00000110108.5	TMEM109	4.27671593596452	0.163020727057872	membrane	0.388766003083317	tc>0.3 & tc<1.12
ENSG00000110172.7	CHORDC1	0.160463060903255	NA	cytosolic	0.140664961636829	tc<0.3
ENSG00000110321.11	EIF4G2	0.188011147638739	NA	cytosolic	1.00850520483909	tc>0.3 & tc<1.12
ENSG00000110328.5	GALNT18	16.0012619411415	0.161079396512431	membrane	1.94778284293411	tc>1.12 & tc<132.32
ENSG00000110344.5	UBE4A	16.5095458343618	1.20205920077781	membrane	2.92664386164956	tc>1.12 & tc<132.32
ENSG00000110367.7	DDX6	2.67248422371589	0.551846616449175	cytosolic	3.3003300330033	tc>1.12 & tc<132.32
ENSG00000110435.7	PDHX	0.154087107111444	NA	cytosolic	0.514366796736431	tc>0.3 & tc<1.12
ENSG00000110492.11	MDK	0.049470025049503	NA	membrane	0.076874893229315	tc<0.3
ENSG00000110651.7	CD81	7.92288774309455	0.392444062695765	membrane	5.63828137118039	tc>1.12 & tc<132.32
ENSG00000110660.10	SLC35F2	8.87420098099815	2.46356635642	membrane	7.34660373486559	tc>1.12 & tc<132.32
ENSG00000110700.2	RPS13	0.0189408610188208	NA	cytosolic	0.0287067604420841	tc<0.3
ENSG00000110713.11	NUP98	1.73439058709764	5.43717734640951	cytosolic	2.146605183654	tc>1.12 & tc<132.32
ENSG00000110717.6	NDUFS8	0.20141673994109	NA	cytosolic	0.328260980202555	tc>0.3 & tc<1.12
ENSG00000110880.6	CORO1C	0.71552667800162	2.27514734981879	cytosolic	0.356379187455453	tc>0.3 & tc<1.12
ENSG00000110881.7	ASIC1	10.2283798331371	0.198908122473863	membrane	4.58353868900936	tc>1.12 & tc<132.32
ENSG00000110911.10	SLC11A2	2.93663994992667	NA	membrane	9.1096596768649	tc>1.12 & tc<132.32
ENSG00000110917.3	MLEC	5.40896603676261	0.253959496125445	membrane	2.48597847506442	tc>1.12 & tc<132.32
ENSG00000110955.4	ATP5B	3.38686024541372	67.7143660102141	cytosolic	2.23329381433599	tc>1.12 & tc<132.32
ENSG00000110958.11	PTGES3	0.142384999790716	NA	cytosolic	0.310794181680497	tc>0.3 & tc<1.12
ENSG00000111142.9	METAP2	0.0444438077400277	NA	cytosolic	0.255793727937791	tc<0.3
ENSG00000111144.5	LTA4H	1.15261358513978	NA	cytosolic	1.4342906875544	tc>1.12 & tc<132.32
ENSG00000111206.8	FOXM1	0.429400000185485	NA	cytosolic	0.176263219741481	tc<0.3
ENSG00000111229.11	ARPC3	0.176036753590296	0.107889777774062	cytosolic	0.0195833639323395	tc<0.3
ENSG00000111269.2	CREBL2	7.27909075968276	NA	cytosolic	1.7017017017017	tc>1.12 & tc<132.32
ENSG00000111300.5	NAA25	0.356042258153411	NA	cytosolic	0.676229508196721	tc>0.3 & tc<1.12
ENSG00000111358.9	GTF2H3	0.289369197637792	NA	cytosolic	0.316916488222698	tc>0.3 & tc<1.12
ENSG00000111361.8	EIF2B1	0.0950172929994883	NA	cytosolic	0.481242480586241	tc>0.3 & tc<1.12
ENSG00000111371.11	SLC38A1	8.50671324577017	0.0577346775380043	membrane	12.8975100251795	tc>1.12 & tc<132.32
ENSG00000111412.4	C12orf49	2.43360557031155	NA	cytosolic	0.432198811453268	tc>0.3 & tc<1.12
ENSG00000111481.5	COPZ1	1.20282946237967	NA	cytosolic	1.2759340518894	tc>1.12 & tc<132.32
ENSG00000111530.8	CAND1	1.10043238971196	NA	cytosolic	2.15157353885678	tc>1.12 & tc<132.32
ENSG00000111540.11	RAB5B	1.92286080995889	3.93153984022052	cytosolic	1.04913678618858	tc>0.3 & tc<1.12
ENSG00000111581.5	NUP107	0.767191707873696	NA	cytosolic	0.198694294635254	tc<0.3
ENSG00000111605.12	CPSF6	7.51371577158279	0.0564273408106562	cytosolic	1.43535386993486	tc>1.12 & tc<132.32
ENSG00000111615.8	KRR1	0.637452611184814	1.37087578257174	cytosolic	0.891530460624071	tc>0.3 & tc<1.12
ENSG00000111640.10	GAPDH	0.0238276098624108	NA	cytosolic	0.0688662731985368	tc<0.3
ENSG00000111642.10	CHD4	0.10507294507672	NA	cytosolic	0.417271407837446	tc>0.3 & tc<1.12
ENSG00000111666.6	CHPT1	1.12274539188836	NA	membrane	1.95455363031357	tc>1.12 & tc<132.32
ENSG00000111670.10	GNPTAB	1.23840785444665	1.37279206993343	membrane	0.320741268709907	tc>0.3 & tc<1.12
ENSG00000111674.4	ENO2	0.425216825648958	NA	cytosolic	0.891302120684356	tc>0.3 & tc<1.12
ENSG00000111676.10	ATN1	18.6870139205287	0.0690967650486946	cytosolic	5.0873786407767	tc>1.12 & tc<132.32
ENSG00000111684.6	LPCAT3	12.5814384672398	0.0190583217382776	membrane	7.81529803018675	tc>1.12 & tc<132.32
ENSG00000111711.5	GOLT1B	0.252211673652002	NA	membrane	1.27739875163304	tc>1.12 & tc<132.32
ENSG00000111716.8	LDHB	0.257000827156797	NA	cytosolic	0.452349582784365	tc>0.3 & tc<1.12
ENSG00000111726.8	CMAS	0.0636675053055567	NA	cytosolic	0.0439721509710517	tc<0.3
ENSG00000111832.8	RWDD1	0.37648557574888	NA	cytosolic	0.201308505284348	tc<0.3
ENSG00000111880.11	RNGTT	0.259947070584776	NA	cytosolic	0.837821663674446	tc>0.3 & tc<1.12
ENSG00000111885.5	MAN1A1	55.2683497655074	0.129465278670082	membrane	14.9006622516556	tc>1.12 & tc<132.32
ENSG00000111897.6	SERINC1	169.699367975857	0.00593905341237921	membrane	32.2728001282257	tc>1.12 & tc<132.32
ENSG00000111906.13	HDDC2	0.0226182173421417	NA	cytosolic	0.0182248952068526	tc<0.3
ENSG00000111911.5	HINT3	3.07163313203982	0.117584946562521	cytosolic	0.966947960618847	tc>0.3 & tc<1.12
ENSG00000111962.7	UST	3.4351249896968	NA	membrane	1.93752471332543	tc>1.12 & tc<132.32
ENSG00000112039.3	FANCE	6.9528805557949	NA	cytosolic	0.689655172413793	tc>0.3 & tc<1.12
ENSG00000112062.6	MAPK14	0.150928267876011	NA	cytosolic	0.677553856845031	tc>0.3 & tc<1.12
ENSG00000112081.12	SRSF3	0.420404147952017	0.0875193312953168	cytosolic	0.805020022292862	tc>0.3 & tc<1.12
ENSG00000112096.12	SOD2	0.121783571864347	NA	cytosolic	0.343449919394407	tc>0.3 & tc<1.12
ENSG00000112118.13	MCM3	1.09697472173904	0.336098246904032	cytosolic	0.708932002056444	tc>0.3 & tc<1.12
ENSG00000112146.12	FBXO9	0.0661395591849503	NA	cytosolic	0.0761324704986677	tc<0.3
ENSG00000112245.6	PTP4A1	1.18016318140045	0.783842090429481	cytosolic	0.806554858532838	tc>0.3 & tc<1.12
ENSG00000112290.8	WASF1	0.240146165853308	NA	cytosolic	0.897782585181179	tc>0.3 & tc<1.12
ENSG00000112294.8	ALDH5A1	0.802163536375182	0.230042918454936	cytosolic	0.80024622960911	tc>0.3 & tc<1.12
ENSG00000112305.10	SMAP1	0.753245471006638	0.417608566329566	cytosolic	0.809248554913295	tc>0.3 & tc<1.12
ENSG00000112306.7	RPS12	0.0147288869790894	NA	cytosolic	0.0131300657213019	tc<0.3
ENSG00000112308.8	C6orf62	10.126681860674	NA	cytosolic	2.35249237029502	tc>1.12 & tc<132.32
ENSG00000112312.5	GMNN	0.193525081098311	0.59191893640557	cytosolic	0.216220466249951	tc<0.3
ENSG00000112335.10	SNX3	2.33121862032257	4.27479171005333	cytosolic	0.880400269412104	tc>0.3 & tc<1.12
ENSG00000112378.11	PERP	202.807413063902	0.00195167262326575	membrane	14.9305555555556	tc>1.12 & tc<132.32
ENSG00000112394.12	SLC16A10	26.9468401741189	0.0373859782824532	membrane	30.4475421863536	tc>1.12 & tc<132.32
ENSG00000112531.12	QKI	2.34518414815878	2.13204691707672	cytosolic	2.41855328547764	tc>1.12 & tc<132.32
ENSG00000112640.10	PPP2R5D	0.701945362411857	13.7475460823621	cytosolic	1.19080083628761	tc>1.12 & tc<132.32
ENSG00000112655.11	PTK7	2.19403362963792	0.179221552632949	membrane	7.45222209657356	tc>1.12 & tc<132.32
ENSG00000112685.9	EXOC2	3.63150654915427	1.85098376752675	cytosolic	2.23300970873786	tc>1.12 & tc<132.32
ENSG00000112697.11	TMEM30A	56.5875370555712	0.00414087869660999	membrane	43.4905903583398	tc>1.12 & tc<132.32
ENSG00000112742.5	TTK	2.03796952606312	9.00777522008461	cytosolic	1.82341650671785	tc>1.12 & tc<132.32
ENSG00000112759.12	SLC29A1	6.02045940013038	0.0477572964353028	membrane	17.5492487479132	tc>1.12 & tc<132.32
ENSG00000112837.12	TBX18	0.935473556957274	0.228956338373769	cytosolic	0.358937544867193	tc>0.3 & tc<1.12
ENSG00000112893.5	MAN2A1	28.8603040291121	NA	membrane	6.53188180404355	tc>1.12 & tc<132.32
ENSG00000112977.11	DAP	1.28754418833285	0.172783913583684	cytosolic	0.558050905131346	tc>0.3 & tc<1.12
ENSG00000112984.7	KIF20A	2.95355919256478	NA	cytosolic	1.15404976177872	tc>1.12 & tc<132.32
ENSG00000112992.12	NNT	0.163790179090181	NA	cytosolic	0.678733031674208	tc>0.3 & tc<1.12
ENSG00000112996.5	MRPS30	0.89685345361087	NA	cytosolic	0.380611216836449	tc>0.3 & tc<1.12
ENSG00000113013.8	HSPA9	0.726033952466634	0.062370971805537	cytosolic	2.99443687556767	tc>1.12 & tc<132.32
ENSG00000113048.12	MRPS27	0.106496243934333	NA	cytosolic	0.104198590254367	tc<0.3
ENSG00000113141.11	IK	0.629707325441803	28.6660370721228	cytosolic	1.15795482345266	tc>1.12 & tc<132.32
ENSG00000113161.11	HMGCR	13.5396505278895	NA	membrane	8.02792321116928	tc>1.12 & tc<132.32
ENSG00000113194.8	FAF2	9.80584980623471	0.260243546323423	membrane	2.55281690140845	tc>1.12 & tc<132.32
ENSG00000113282.9	CLINT1	0.120934959161859	NA	cytosolic	0.530069390902082	tc>0.3 & tc<1.12
ENSG00000113296.10	THBS4	6.3394228066192	1.14715251649618	membrane	4.06386066763425	tc>1.12 & tc<132.32
ENSG00000113300.7	CNOT6	1.68240436449246	0.264223195554	cytosolic	0.254175744371823	tc<0.3
ENSG00000113328.14	CCNG1	0.491576806587336	0.170226589608783	cytosolic	0.553556601162469	tc>0.3 & tc<1.12
ENSG00000113360.12	DROSHA	0.0924194797759917	NA	cytosolic	0.553191489361702	tc>0.3 & tc<1.12
ENSG00000113368.7	LMNB1	0.459668177035409	0.425648190972454	cytosolic	0.340671819480567	tc>0.3 & tc<1.12
ENSG00000113384.9	GOLPH3	0.413530590941417	1.50195839327196	cytosolic	0.552791597567717	tc>0.3 & tc<1.12
ENSG00000113387.7	SUB1	0.528303536333264	NA	cytosolic	0.0816169763310769	tc<0.3
ENSG00000113391.12	FAM172A	3.90774303512811	NA	cytosolic	0.732127476313523	tc>0.3 & tc<1.12
ENSG00000113407.9	TARS	0.15338062471483	NA	cytosolic	0.603821554840504	tc>0.3 & tc<1.12
ENSG00000113558.14	SKP1	0.0518154184003898	NA	cytosolic	0.115291003031726	tc<0.3
ENSG00000113569.11	NUP155	23.4678733105795	0.0600795154846985	cytosolic	6.01236476043277	tc>1.12 & tc<132.32
ENSG00000113575.5	PPP2CA	6.94687716636828	0.0500850836443439	cytosolic	1.64378501508342	tc>1.12 & tc<132.32
ENSG00000113583.6	C5orf15	18.6454473122245	0.0111365500308301	membrane	0.426755311980594	tc>0.3 & tc<1.12
ENSG00000113615.8	SEC24A	3.570394262584	0.244972184186108	cytosolic	2.61096605744125	tc>1.12 & tc<132.32
ENSG00000113621.10	TXNDC15	0.606040024588406	NA	membrane	2.72545662100457	tc>1.12 & tc<132.32
ENSG00000113643.4	RARS	0.0810319102597073	NA	cytosolic	0.0746199048596213	tc<0.3
ENSG00000113648.12	H2AFY	0.173231091792983	NA	cytosolic	0.282325133502582	tc<0.3
ENSG00000113649.7	TCERG1	0.909150452124863	1.11095343120682	cytosolic	2.04673066473465	tc>1.12 & tc<132.32
ENSG00000113657.8	DPYSL3	0.532562825988856	NA	cytosolic	0.32183908045977	tc>0.3 & tc<1.12
ENSG00000113658.12	SMAD5	1.40998557785475	0.365094212144737	cytosolic	1.4022787028922	tc>1.12 & tc<132.32
ENSG00000113712.12	CSNK1A1	0.477831885500783	NA	cytosolic	0.679063273465761	tc>0.3 & tc<1.12
ENSG00000113719.11	ERGIC1	6.33717308716168	0.170914066266078	membrane	1.68618266978923	tc>1.12 & tc<132.32
ENSG00000113732.4	ATP6V0E1	0.316282068496962	0.0639964320449883	membrane	0.0799168864381044	tc<0.3
ENSG00000114315.3	HES1	0.686222880279627	6.79932984914386	cytosolic	0.257147178944184	tc<0.3
ENSG00000114346.9	ECT2	0.174096815610085	NA	cytosolic	0.501002004008016	tc>0.3 & tc<1.12
ENSG00000114354.8	TFG	0.402910926750091	1.02799554858854	cytosolic	0.231893020020097	tc<0.3
ENSG00000114391.8	RPL24	0.0145963418139865	NA	cytosolic	0.0177030969355202	tc<0.3
ENSG00000114395.6	CYB561D2	0.412014693115706	NA	membrane	0.304878048780488	tc>0.3 & tc<1.12
ENSG00000114439.14	BBX	6.78665266411939	9.63011326860431	cytosolic	1.1463507833397	tc>1.12 & tc<132.32
ENSG00000114446.4	IFT57	0.134793345212463	NA	cytosolic	0.294802172226532	tc<0.3
ENSG00000114450.5	GNB4	0.557954010078705	0.362444047088109	cytosolic	0.522095841879545	tc>0.3 & tc<1.12
ENSG00000114544.11	SLC41A3	4.19557168632053	0.142499170899314	membrane	7.33663943990665	tc>1.12 & tc<132.32
ENSG00000114554.7	PLXNA1	59.8767165709213	NA	membrane	20.8805579773322	tc>1.12 & tc<132.32
ENSG00000114573.5	ATP6V1A	5.47318729491853	2.04975162610148	cytosolic	1.21649484536082	tc>1.12 & tc<132.32
ENSG00000114631.10	PODXL2	35.6685468608872	0.0302097539347883	membrane	4.16134525329928	tc>1.12 & tc<132.32
ENSG00000114650.14	SCAP	2.50668828703349	NA	membrane	2.11745904914103	tc>1.12 & tc<132.32
ENSG00000114686.4	MRPL3	1.43479453900802	0.0471163282499275	cytosolic	1.16529281292416	tc>1.12 & tc<132.32
ENSG00000114767.6	RRP9	0.219712470888802	NA	cytosolic	0.455235204855842	tc>0.3 & tc<1.12
ENSG00000114770.12	ABCC5	0.346250741289088	NA	membrane	1.03626943005181	tc>0.3 & tc<1.12
ENSG00000114850.2	SSR3	6.99119567963169	0.0109816809194198	membrane	9.35301780286583	tc>1.12 & tc<132.32
ENSG00000114902.9	SPCS1	1.5898046860811	NA	membrane	1.10111662531017	tc>0.3 & tc<1.12
ENSG00000114956.15	DGUOK	0.0347761542730204	NA	cytosolic	0.140106480925503	tc<0.3
ENSG00000114978.13	MOB1A	3.19434771005331	0.0877568569525848	cytosolic	2.44389501711677	tc>1.12 & tc<132.32
ENSG00000115053.11	NCL	2.25336854628633	0.0184465500839974	cytosolic	1.51220690210329	tc>1.12 & tc<132.32
ENSG00000115073.6	ACTR1B	0.991233330194547	NA	cytosolic	0.168035847647498	tc<0.3
